# freq_THz  G_total_s  G_Ga_s  G_S_s
# Smoothed MD-derived velocity power spectrum. Common normalization: integral(G_total_s) = 3*primitive_atoms.
# Gaussian_sigma_THz=0.1; mass_weighted=True; primitive_atoms=4; total_equals_sum_of_partials=True
5.7800292969e+01 2.8168390766e-06 7.9220387323e-07 2.0246352034e-06
5.7861328125e+01 2.7973578119e-06 7.8660024254e-07 2.0107575693e-06
5.7922363281e+01 2.7781629145e-06 7.8105218153e-07 1.9971107329e-06
5.7983398438e+01 2.7595933766e-06 7.7556819955e-07 1.9840251770e-06
5.8044433594e+01 2.7426800039e-06 7.7046090419e-07 1.9722190997e-06
5.8105468750e+01 2.7270332463e-06 7.6583638699e-07 1.9611968593e-06
5.8166503906e+01 2.7097992357e-06 7.6102199051e-07 1.9487772452e-06
5.8227539062e+01 2.6879622129e-06 7.5491076336e-07 1.9330514495e-06
5.8288574219e+01 2.6623434424e-06 7.4732802216e-07 1.9150154203e-06
5.8349609375e+01 2.6373058002e-06 7.3950763045e-07 1.8977981697e-06
5.8410644531e+01 2.6159313322e-06 7.3284387927e-07 1.8830874530e-06
5.8471679688e+01 2.5975176992e-06 7.2762015879e-07 1.8698975404e-06
5.8532714844e+01 2.5792879277e-06 7.2292028674e-07 1.8563676409e-06
5.8593750000e+01 2.5585029091e-06 7.1739211740e-07 1.8411107917e-06
5.8654785156e+01 2.5340719248e-06 7.1035852172e-07 1.8237134031e-06
5.8715820312e+01 2.5077597830e-06 7.0250139260e-07 1.8052583904e-06
5.8776855469e+01 2.4825866896e-06 6.9516095896e-07 1.7874257307e-06
5.8837890625e+01 2.4595479576e-06 6.8887605108e-07 1.7706719065e-06
5.8898925781e+01 2.4375617948e-06 6.8311900900e-07 1.7544427858e-06
5.8959960938e+01 2.4161382839e-06 6.7738873824e-07 1.7387495457e-06
5.9020996094e+01 2.3958529511e-06 6.7180345128e-07 1.7240494998e-06
5.9082031250e+01 2.3765992079e-06 6.6655283737e-07 1.7100463705e-06
5.9143066406e+01 2.3571887120e-06 6.6136678806e-07 1.6958219240e-06
5.9204101562e+01 2.3366886902e-06 6.5575574734e-07 1.6809329429e-06
5.9265136719e+01 2.3151244824e-06 6.4952758319e-07 1.6655968992e-06
5.9326171875e+01 2.2927589449e-06 6.4286717620e-07 1.6498917687e-06
5.9387207031e+01 2.2696499103e-06 6.3606480738e-07 1.6335851029e-06
5.9448242188e+01 2.2462540877e-06 6.2939016700e-07 1.6168639207e-06
5.9509277344e+01 2.2239557268e-06 6.2321280830e-07 1.6007429185e-06
5.9570312500e+01 2.2045269969e-06 6.1796829413e-07 1.5865587028e-06
5.9631347656e+01 2.1885957193e-06 6.1374699682e-07 1.5748487225e-06
5.9692382812e+01 2.1749669487e-06 6.1010250031e-07 1.5648644484e-06
5.9753417969e+01 2.1617960510e-06 6.0643412653e-07 1.5553619244e-06
5.9814453125e+01 2.1474385619e-06 6.0224441811e-07 1.5451941438e-06
5.9875488281e+01 2.1302138960e-06 5.9707152408e-07 1.5331423719e-06
5.9936523438e+01 2.1092439638e-06 5.9078410673e-07 1.5184598571e-06
5.9997558594e+01 2.0857910761e-06 5.8394782043e-07 1.5018432557e-06
6.0058593750e+01 2.0626922539e-06 5.7748132180e-07 1.4852109321e-06
6.0119628906e+01 2.0427489222e-06 5.7206281477e-07 1.4706861074e-06
6.0180664062e+01 2.0270766436e-06 5.6776754044e-07 1.4593091031e-06
6.0241699219e+01 2.0136494381e-06 5.6387340232e-07 1.4497760358e-06
6.0302734375e+01 1.9991245921e-06 5.5949732471e-07 1.4396272674e-06
6.0363769531e+01 1.9833498032e-06 5.5482367102e-07 1.4285261322e-06
6.0424804688e+01 1.9692877811e-06 5.5090213242e-07 1.4183856487e-06
6.0485839844e+01 1.9578474981e-06 5.4800321326e-07 1.4098442848e-06
6.0546875000e+01 1.9461717047e-06 5.4512700918e-07 1.4010446955e-06
6.0607910156e+01 1.9315296522e-06 5.4127478700e-07 1.3902548652e-06
6.0668945312e+01 1.9144506350e-06 5.3648819811e-07 1.3779624369e-06
6.0729980469e+01 1.8977338467e-06 5.3159261036e-07 1.3661412363e-06
6.0791015625e+01 1.8834998574e-06 5.2733099984e-07 1.3561688575e-06
6.0852050781e+01 1.8715028338e-06 5.2383557247e-07 1.3476672613e-06
6.0913085938e+01 1.8599782923e-06 5.2071975967e-07 1.3392585326e-06
6.0974121094e+01 1.8474236425e-06 5.1740833536e-07 1.3300153072e-06
6.1035156250e+01 1.8336439015e-06 5.1350971634e-07 1.3201341851e-06
6.1096191406e+01 1.8198758684e-06 5.0918528579e-07 1.3106905826e-06
6.1157226562e+01 1.8074746987e-06 5.0496003277e-07 1.3025146659e-06
6.1218261719e+01 1.7959924068e-06 5.0099718010e-07 1.2949952267e-06
6.1279296875e+01 1.7834891160e-06 4.9693919254e-07 1.2865499235e-06
6.1340332031e+01 1.7690057645e-06 4.9258319127e-07 1.2764225732e-06
6.1401367188e+01 1.7536467931e-06 4.8827875666e-07 1.2653680365e-06
6.1462402344e+01 1.7391658213e-06 4.8452276541e-07 1.2546430559e-06
6.1523437500e+01 1.7266861036e-06 4.8151346742e-07 1.2451726362e-06
6.1584472656e+01 1.7166578939e-06 4.7913243737e-07 1.2375254566e-06
6.1645507812e+01 1.7084652136e-06 4.7696066170e-07 1.2315045519e-06
6.1706542969e+01 1.7002773342e-06 4.7442834056e-07 1.2258489936e-06
6.1767578125e+01 1.6909275697e-06 4.7142996198e-07 1.2194976078e-06
6.1828613281e+01 1.6811774685e-06 4.6849510158e-07 1.2126823669e-06
6.1889648438e+01 1.6718319157e-06 4.6597681966e-07 1.2058550960e-06
6.1950683594e+01 1.6620627877e-06 4.6354810658e-07 1.1985146811e-06
6.2011718750e+01 1.6506273870e-06 4.6070403671e-07 1.1899233503e-06
6.2072753906e+01 1.6376169119e-06 4.5733057115e-07 1.1802863408e-06
6.2133789062e+01 1.6241653902e-06 4.5366512871e-07 1.1705002615e-06
6.2194824219e+01 1.6106643748e-06 4.4988199142e-07 1.1607823834e-06
6.2255859375e+01 1.5962643835e-06 4.4587416848e-07 1.1503902151e-06
6.2316894531e+01 1.5806590308e-06 4.4156812615e-07 1.1390909047e-06
6.2377929688e+01 1.5652683658e-06 4.3731094848e-07 1.1279574173e-06
6.2438964844e+01 1.5519177252e-06 4.3367196872e-07 1.1182457565e-06
6.2500000000e+01 1.5411126628e-06 4.3087607646e-07 1.1102365863e-06
6.2561035156e+01 1.5318641604e-06 4.2855201400e-07 1.1033121464e-06
6.2622070312e+01 1.5225910142e-06 4.2604185522e-07 1.0965491589e-06
6.2683105469e+01 1.5121891564e-06 4.2296878919e-07 1.0892203672e-06
6.2744140625e+01 1.5005240953e-06 4.1946742396e-07 1.0810566714e-06
6.2805175781e+01 1.4881589933e-06 4.1590243927e-07 1.0722565540e-06
6.2866210938e+01 1.4757994358e-06 4.1251095624e-07 1.0632884796e-06
6.2927246094e+01 1.4637974771e-06 4.0929201339e-07 1.0545054637e-06
6.2988281250e+01 1.4521809377e-06 4.0616067852e-07 1.0460202592e-06
6.3049316406e+01 1.4410139842e-06 4.0312804709e-07 1.0378859371e-06
6.3110351562e+01 1.4302836824e-06 4.0021440763e-07 1.0300692748e-06
6.3171386719e+01 1.4197296440e-06 3.9729351262e-07 1.0224361313e-06
6.3232421875e+01 1.4091564822e-06 3.9421064600e-07 1.0149458362e-06
6.3293457031e+01 1.3987101581e-06 3.9101709752e-07 1.0076930606e-06
6.3354492188e+01 1.3887817708e-06 3.8794148368e-07 1.0008402872e-06
6.3415527344e+01 1.3794104994e-06 3.8505437771e-07 9.9435612166e-07
6.3476562500e+01 1.3699242216e-06 3.8214868956e-07 9.8777553207e-07
6.3537597656e+01 1.3598502409e-06 3.7911522538e-07 9.8073501553e-07
6.3598632812e+01 1.3495232014e-06 3.7610331245e-07 9.7341988899e-07
6.3659667969e+01 1.3391666445e-06 3.7315522336e-07 9.6601142112e-07
6.3720703125e+01 1.3284271320e-06 3.7009068806e-07 9.5833644393e-07
6.3781738281e+01 1.3172793377e-06 3.6688498670e-07 9.5039435101e-07
6.3842773438e+01 1.3068231983e-06 3.6392001307e-07 9.4290318526e-07
6.3903808594e+01 1.2987681489e-06 3.6172996301e-07 9.3703818592e-07
6.3964843750e+01 1.2936644298e-06 3.6042594073e-07 9.3323848909e-07
6.4025878906e+01 1.2897944865e-06 3.5941634177e-07 9.3037814473e-07
6.4086914062e+01 1.2845314920e-06 3.5786930818e-07 9.2666218382e-07
6.4147949219e+01 1.2766125318e-06 3.5542287930e-07 9.2118965254e-07
6.4208984375e+01 1.2668717223e-06 3.5241207726e-07 9.1445964505e-07
6.4270019531e+01 1.2574871797e-06 3.4960253316e-07 9.0788464657e-07
6.4331054688e+01 1.2505221277e-06 3.4767218726e-07 9.0284994039e-07
6.4392089844e+01 1.2464565054e-06 3.4671294627e-07 8.9974355913e-07
6.4453125000e+01 1.2440470259e-06 3.4621601098e-07 8.9783101496e-07
6.4514160156e+01 1.2415642413e-06 3.4555369214e-07 8.9601054913e-07
6.4575195312e+01 1.2379697632e-06 3.4443581578e-07 8.9353394743e-07
6.4636230469e+01 1.2332691175e-06 3.4300319172e-07 8.9026592576e-07
6.4697265625e+01 1.2279574424e-06 3.4153168596e-07 8.8642575649e-07
6.4758300781e+01 1.2222003891e-06 3.4005844161e-07 8.8214194753e-07
6.4819335938e+01 1.2160392239e-06 3.3843966742e-07 8.7759955653e-07
6.4880371094e+01 1.2099283867e-06 3.3664864437e-07 8.7327974231e-07
6.4941406250e+01 1.2040394276e-06 3.3472680853e-07 8.6931261902e-07
6.5002441406e+01 1.1975566369e-06 3.3259318997e-07 8.6496344693e-07
6.5063476562e+01 1.1895884412e-06 3.3016169903e-07 8.5942674212e-07
6.5124511719e+01 1.1806059114e-06 3.2759805551e-07 8.5300785584e-07
6.5185546875e+01 1.1724665982e-06 3.2531009303e-07 8.4715650514e-07
6.5246582031e+01 1.1666385934e-06 3.2355217585e-07 8.4308641758e-07
6.5307617188e+01 1.1625294939e-06 3.2208742375e-07 8.4044207016e-07
6.5368652344e+01 1.1581836936e-06 3.2045215887e-07 8.3773153470e-07
6.5429687500e+01 1.1525815391e-06 3.1851754573e-07 8.3406399341e-07
6.5490722656e+01 1.1464432409e-06 3.1653102271e-07 8.2991221815e-07
6.5551757812e+01 1.1408429704e-06 3.1466354963e-07 8.2617942075e-07
6.5612792969e+01 1.1361460227e-06 3.1285896813e-07 8.2328705454e-07
6.5673828125e+01 1.1321884452e-06 3.1106779929e-07 8.2112064590e-07
6.5734863281e+01 1.1281951791e-06 3.0924577500e-07 8.1894940411e-07
6.5795898438e+01 1.1228976944e-06 3.0723903676e-07 8.1565865766e-07
6.5856933594e+01 1.1160332997e-06 3.0504780455e-07 8.1098549518e-07
6.5917968750e+01 1.1089745375e-06 3.0298409458e-07 8.0599044295e-07
6.5979003906e+01 1.1028400715e-06 3.0124007229e-07 8.0159999920e-07
6.6040039062e+01 1.0969602064e-06 2.9955518907e-07 7.9740501733e-07
6.6101074219e+01 1.0899884060e-06 2.9755703548e-07 7.9243137049e-07
6.6162109375e+01 1.0817047686e-06 2.9522968849e-07 7.8647508015e-07
6.6223144531e+01 1.0730016793e-06 2.9285323888e-07 7.8014844044e-07
6.6284179688e+01 1.0645738324e-06 2.9061511127e-07 7.7395872109e-07
6.6345214844e+01 1.0563302109e-06 2.8845833257e-07 7.6787187836e-07
6.6406250000e+01 1.0478843407e-06 2.8622762378e-07 7.6165671692e-07
6.6467285156e+01 1.0390578757e-06 2.8381406036e-07 7.5524381531e-07
6.6528320312e+01 1.0300001109e-06 2.8122388685e-07 7.4877622408e-07
6.6589355469e+01 1.0212158753e-06 2.7863502254e-07 7.4258085277e-07
6.6650390625e+01 1.0132879305e-06 2.7630518801e-07 7.3698274248e-07
6.6711425781e+01 1.0062171279e-06 2.7430621930e-07 7.3191090864e-07
6.6772460938e+01 9.9920623779e-07 2.7240129469e-07 7.2680494310e-07
6.6833496094e+01 9.9112620875e-07 2.7018826308e-07 7.2093794567e-07
6.6894531250e+01 9.8127271776e-07 2.6739981796e-07 7.1387289981e-07
6.6955566406e+01 9.7028740180e-07 2.6425325444e-07 7.0603414736e-07
6.7016601562e+01 9.6008659615e-07 2.6140292251e-07 6.9868367364e-07
6.7077636719e+01 9.5206053100e-07 2.5930565574e-07 6.9275487526e-07
6.7138671875e+01 9.4568181280e-07 2.5774754556e-07 6.8793426724e-07
6.7199707031e+01 9.3926793329e-07 2.5610636745e-07 6.8316156584e-07
6.7260742188e+01 9.3172554115e-07 2.5398175537e-07 6.7774378577e-07
6.7321777344e+01 9.2351725245e-07 2.5154820129e-07 6.7196905116e-07
6.7382812500e+01 9.1617599608e-07 2.4933649154e-07 6.6683950454e-07
6.7443847656e+01 9.1083592518e-07 2.4769493443e-07 6.6314099074e-07
6.7504882812e+01 9.0709763792e-07 2.4647351638e-07 6.6062412154e-07
6.7565917969e+01 9.0342492131e-07 2.4523008331e-07 6.5819483800e-07
6.7626953125e+01 8.9878124394e-07 2.4372615927e-07 6.5505508466e-07
6.7687988281e+01 8.9360775962e-07 2.4214755252e-07 6.5146020710e-07
6.7749023438e+01 8.8906274189e-07 2.4082333927e-07 6.4823940262e-07
6.7810058594e+01 8.8564976768e-07 2.3983490670e-07 6.4581486098e-07
6.7871093750e+01 8.8268563871e-07 2.3892954695e-07 6.4375609176e-07
6.7932128906e+01 8.7892879064e-07 2.3775028363e-07 6.4117850700e-07
6.7993164062e+01 8.7378906965e-07 2.3615135650e-07 6.3763771316e-07
6.8054199219e+01 8.6797169388e-07 2.3433796726e-07 6.3363372662e-07
6.8115234375e+01 8.6268985160e-07 2.3268275768e-07 6.3000709392e-07
6.8176269531e+01 8.5827389605e-07 2.3138207563e-07 6.2689182042e-07
6.8237304688e+01 8.5414378695e-07 2.3035983125e-07 6.2378395570e-07
6.8298339844e+01 8.5003818275e-07 2.2945102760e-07 6.2058715514e-07
6.8359375000e+01 8.4621545483e-07 2.2847443159e-07 6.1774102323e-07
6.8420410156e+01 8.4249393561e-07 2.2721419455e-07 6.1527974106e-07
6.8481445312e+01 8.3829873065e-07 2.2561229258e-07 6.1268643807e-07
6.8542480469e+01 8.3372980974e-07 2.2392951250e-07 6.0980029724e-07
6.8603515625e+01 8.2953591824e-07 2.2247190511e-07 6.0706401314e-07
6.8664550781e+01 8.2591096455e-07 2.2119426618e-07 6.0471669837e-07
6.8725585938e+01 8.2218158708e-07 2.1979759020e-07 6.0238399688e-07
6.8786621094e+01 8.1776795028e-07 2.1817581883e-07 5.9959213145e-07
6.8847656250e+01 8.1273937522e-07 2.1652409467e-07 5.9621528055e-07
6.8908691406e+01 8.0751821251e-07 2.1505774284e-07 5.9246046968e-07
6.8969726562e+01 8.0263682767e-07 2.1384667021e-07 5.8879015746e-07
6.9030761719e+01 7.9858769692e-07 2.1286856944e-07 5.8571912747e-07
6.9091796875e+01 7.9542799117e-07 2.1205747068e-07 5.8337052048e-07
6.9152832031e+01 7.9252674019e-07 2.1129559803e-07 5.8123114216e-07
6.9213867188e+01 7.8900581990e-07 2.1044854560e-07 5.7855727430e-07
6.9274902344e+01 7.8466112228e-07 2.0949238568e-07 5.7516873661e-07
6.9335937500e+01 7.8023769443e-07 2.0856666733e-07 5.7167102710e-07
6.9396972656e+01 7.7648428820e-07 2.0778743296e-07 5.6869685524e-07
6.9458007812e+01 7.7328843911e-07 2.0707700748e-07 5.6621143163e-07
6.9519042969e+01 7.7019986904e-07 2.0632212766e-07 5.6387774138e-07
6.9580078125e+01 7.6721491029e-07 2.0556592643e-07 5.6164898386e-07
6.9641113281e+01 7.6431939131e-07 2.0484987467e-07 5.5946951664e-07
6.9702148438e+01 7.6083222190e-07 2.0400934595e-07 5.5682287595e-07
6.9763183594e+01 7.5596450926e-07 2.0281963179e-07 5.5314487748e-07
6.9824218750e+01 7.4978783001e-07 2.0126856093e-07 5.4851926908e-07
6.9885253906e+01 7.4328975868e-07 1.9957922777e-07 5.4371053091e-07
6.9946289062e+01 7.3748060787e-07 1.9797835317e-07 5.3950225471e-07
7.0007324219e+01 7.3246427950e-07 1.9649251926e-07 5.3597176024e-07
7.0068359375e+01 7.2749472528e-07 1.9502068417e-07 5.3247404111e-07
7.0129394531e+01 7.2204814636e-07 1.9357645584e-07 5.2847169051e-07
7.0190429688e+01 7.1652942105e-07 1.9232638824e-07 5.2420303281e-07
7.0251464844e+01 7.1148019025e-07 1.9130193961e-07 5.2017825064e-07
7.0312500000e+01 7.0649620621e-07 1.9020563135e-07 5.1629057487e-07
7.0373535156e+01 7.0076669050e-07 1.8871223018e-07 5.1205446032e-07
7.0434570312e+01 6.9435603913e-07 1.8688642127e-07 5.0746961786e-07
7.0495605469e+01 6.8805873488e-07 1.8507936318e-07 5.0297937170e-07
7.0556640625e+01 6.8220385017e-07 1.8347262072e-07 4.9873122945e-07
7.0617675781e+01 6.7632657390e-07 1.8192905554e-07 4.9439751836e-07
7.0678710938e+01 6.6993097323e-07 1.8025970075e-07 4.8967127248e-07
7.0739746094e+01 6.6305613730e-07 1.7846776243e-07 4.8458837487e-07
7.0800781250e+01 6.5607186464e-07 1.7669731318e-07 4.7937455146e-07
7.0861816406e+01 6.4931293631e-07 1.7503952153e-07 4.7427341478e-07
7.0922851562e+01 6.4296996849e-07 1.7344895277e-07 4.6952101572e-07
7.0983886719e+01 6.3692354448e-07 1.7179674510e-07 4.6512679939e-07
7.1044921875e+01 6.3067495589e-07 1.6998200259e-07 4.6069295330e-07
7.1105957031e+01 6.2386632978e-07 1.6804281434e-07 4.5582351545e-07
7.1166992188e+01 6.1666621959e-07 1.6612085796e-07 4.5054536164e-07
7.1228027344e+01 6.0931534896e-07 1.6427677947e-07 4.4503856950e-07
7.1289062500e+01 6.0178922204e-07 1.6243736914e-07 4.3935185290e-07
7.1350097656e+01 5.9416734762e-07 1.6054521595e-07 4.3362213167e-07
7.1411132812e+01 5.8684197123e-07 1.5865253644e-07 4.2818943479e-07
7.1472167969e+01 5.8010496401e-07 1.5683507183e-07 4.2326989219e-07
7.1533203125e+01 5.7367200898e-07 1.5505770806e-07 4.1861430092e-07
7.1594238281e+01 5.6688724884e-07 1.5319309481e-07 4.1369415404e-07
7.1655273438e+01 5.5957664478e-07 1.5121562148e-07 4.0836102330e-07
7.1716308594e+01 5.5238953289e-07 1.4929479516e-07 4.0309473773e-07
7.1777343750e+01 5.4606352110e-07 1.4762656822e-07 3.9843695288e-07
7.1838378906e+01 5.4073179960e-07 1.4625389869e-07 3.9447790091e-07
7.1899414062e+01 5.3601434042e-07 1.4507428811e-07 3.9094005231e-07
7.1960449219e+01 5.3133840362e-07 1.4392252594e-07 3.8741587768e-07
7.2021484375e+01 5.2626170176e-07 1.4265835177e-07 3.8360334999e-07
7.2082519531e+01 5.2083037603e-07 1.4124598090e-07 3.7958439513e-07
7.2143554688e+01 5.1547908692e-07 1.3974003200e-07 3.7573905492e-07
7.2204589844e+01 5.1045143766e-07 1.3820919033e-07 3.7224224733e-07
7.2265625000e+01 5.0552044887e-07 1.3670136319e-07 3.6881908568e-07
7.2326660156e+01 5.0035252347e-07 1.3524264456e-07 3.6510987891e-07
7.2387695312e+01 4.9493714710e-07 1.3383799805e-07 3.6109914906e-07
7.2448730469e+01 4.8955828181e-07 1.3248899777e-07 3.5706928403e-07
7.2509765625e+01 4.8454650775e-07 1.3122536735e-07 3.5332114040e-07
7.2570800781e+01 4.8014177794e-07 1.3009180632e-07 3.5004997162e-07
7.2631835938e+01 4.7634670402e-07 1.2907027396e-07 3.4727643006e-07
7.2692871094e+01 4.7284946515e-07 1.2806376072e-07 3.4478570443e-07
7.2753906250e+01 4.6930935175e-07 1.2701013693e-07 3.4229921482e-07
7.2814941406e+01 4.6565839235e-07 1.2594171236e-07 3.3971667999e-07
7.2875976562e+01 4.6191956109e-07 1.2487435685e-07 3.3704520424e-07
7.2937011719e+01 4.5793393181e-07 1.2372942815e-07 3.3420450366e-07
7.2998046875e+01 4.5353903892e-07 1.2243553791e-07 3.3110350101e-07
7.3059082031e+01 4.4884986166e-07 1.2103437078e-07 3.2781549088e-07
7.3120117188e+01 4.4420951291e-07 1.1964733144e-07 3.2456218148e-07
7.3181152344e+01 4.3997707254e-07 1.1839745965e-07 3.2157961288e-07
7.3242187500e+01 4.3629098464e-07 1.1734443290e-07 3.1894655174e-07
7.3303222656e+01 4.3289828574e-07 1.1642190567e-07 3.1647638007e-07
7.3364257812e+01 4.2936286620e-07 1.1548293412e-07 3.1387993208e-07
7.3425292969e+01 4.2553451731e-07 1.1446430361e-07 3.1107021370e-07
7.3486328125e+01 4.2168494224e-07 1.1344053875e-07 3.0824440349e-07
7.3547363281e+01 4.1820410862e-07 1.1249053785e-07 3.0571357077e-07
7.3608398438e+01 4.1534134838e-07 1.1161296714e-07 3.0372838125e-07
7.3669433594e+01 4.1315922128e-07 1.1079225255e-07 3.0236696872e-07
7.3730468750e+01 4.1146360785e-07 1.1003651153e-07 3.0142709631e-07
7.3791503906e+01 4.0981396115e-07 1.0932982980e-07 3.0048413135e-07
7.3852539062e+01 4.0781051085e-07 1.0861902335e-07 2.9919148751e-07
7.3913574219e+01 4.0536388481e-07 1.0785862426e-07 2.9750526055e-07
7.3974609375e+01 4.0268346281e-07 1.0705326102e-07 2.9563020178e-07
7.4035644531e+01 4.0009062379e-07 1.0625681007e-07 2.9383381373e-07
7.4096679688e+01 3.9774058709e-07 1.0550890257e-07 2.9223168453e-07
7.4157714844e+01 3.9544257281e-07 1.0477622565e-07 2.9066634716e-07
7.4218750000e+01 3.9287770010e-07 1.0399691825e-07 2.8888078184e-07
7.4279785156e+01 3.9000260845e-07 1.0317459446e-07 2.8682801400e-07
7.4340820312e+01 3.8715368584e-07 1.0240266765e-07 2.8475101819e-07
7.4401855469e+01 3.8481489078e-07 1.0180924360e-07 2.8300564718e-07
7.4462890625e+01 3.8322230471e-07 1.0145246457e-07 2.8176984014e-07
7.4523925781e+01 3.8202017534e-07 1.0122625868e-07 2.8079391667e-07
7.4584960938e+01 3.8045299637e-07 1.0091308811e-07 2.7953990826e-07
7.4645996094e+01 3.7807219874e-07 1.0036867849e-07 2.7770352025e-07
7.4707031250e+01 3.7509840705e-07 9.9623439575e-08 2.7547496748e-07
7.4768066406e+01 3.7206151944e-07 9.8812890238e-08 2.7324862920e-07
7.4829101562e+01 3.6928949771e-07 9.8043751079e-08 2.7124574663e-07
7.4890136719e+01 3.6677303776e-07 9.7320916385e-08 2.6945212137e-07
7.4951171875e+01 3.6437642277e-07 9.6601930244e-08 2.6777449252e-07
7.5012207031e+01 3.6203182974e-07 9.5894527095e-08 2.6613730265e-07
7.5073242188e+01 3.5972803069e-07 9.5252099517e-08 2.6447593117e-07
7.5134277344e+01 3.5745595610e-07 9.4693590360e-08 2.6276236574e-07
7.5195312500e+01 3.5516786567e-07 9.4161041447e-08 2.6100682423e-07
7.5256347656e+01 3.5273096970e-07 9.3556749035e-08 2.5917422067e-07
7.5317382812e+01 3.5005453653e-07 9.2841064556e-08 2.5721347197e-07
7.5378417969e+01 3.4730467713e-07 9.2092647035e-08 2.5521203009e-07
7.5439453125e+01 3.4476757062e-07 9.1427541183e-08 2.5334002944e-07
7.5500488281e+01 3.4242933948e-07 9.0851048137e-08 2.5157829134e-07
7.5561523438e+01 3.3993948286e-07 9.0241674877e-08 2.4969780799e-07
7.5622558594e+01 3.3708075945e-07 8.9504909291e-08 2.4757585016e-07
7.5683593750e+01 3.3404689121e-07 8.8689579864e-08 2.4535731134e-07
7.5744628906e+01 3.3118636848e-07 8.7922490244e-08 2.4326387824e-07
7.5805664062e+01 3.2868814896e-07 8.7285227466e-08 2.4140292150e-07
7.5866699219e+01 3.2654215960e-07 8.6773888911e-08 2.3976827069e-07
7.5927734375e+01 3.2458264146e-07 8.6319082319e-08 2.3826355914e-07
7.5988769531e+01 3.2256725638e-07 8.5836228527e-08 2.3673102786e-07
7.6049804688e+01 3.2039135502e-07 8.5292322437e-08 2.3509903258e-07
7.6110839844e+01 3.1818059805e-07 8.4710878540e-08 2.3346971951e-07
7.6171875000e+01 3.1606260827e-07 8.4109449548e-08 2.3195315873e-07
7.6232910156e+01 3.1397795184e-07 8.3486267745e-08 2.3049168410e-07
7.6293945312e+01 3.1183762817e-07 8.2872295087e-08 2.2896533309e-07
7.6354980469e+01 3.0969949743e-07 8.2324969698e-08 2.2737452773e-07
7.6416015625e+01 3.0763652300e-07 8.1849178980e-08 2.2578734402e-07
7.6477050781e+01 3.0557123203e-07 8.1375728834e-08 2.2419550319e-07
7.6538085938e+01 3.0334704533e-07 8.0827128322e-08 2.2251991700e-07
7.6599121094e+01 3.0085514393e-07 8.0167893105e-08 2.2068725082e-07
7.6660156250e+01 2.9807256726e-07 7.9401178299e-08 2.1867138896e-07
7.6721191406e+01 2.9508593019e-07 7.8562143352e-08 2.1652378684e-07
7.6782226562e+01 2.9208270915e-07 7.7719569814e-08 2.1436313934e-07
7.6843261719e+01 2.8923431026e-07 7.6944077634e-08 2.1229023263e-07
7.6904296875e+01 2.8654425848e-07 7.6246582354e-08 2.1029767613e-07
7.6965332031e+01 2.8384597841e-07 7.5566654537e-08 2.0827932387e-07
7.7026367188e+01 2.8102454287e-07 7.4852557642e-08 2.0617198523e-07
7.7087402344e+01 2.7817724301e-07 7.4128309685e-08 2.0404893333e-07
7.7148437500e+01 2.7543773592e-07 7.3440546414e-08 2.0199718951e-07
7.7209472656e+01 2.7276740604e-07 7.2775470006e-08 1.9999193604e-07
7.7270507812e+01 2.7006177159e-07 7.2080971817e-08 1.9798079977e-07
7.7331542969e+01 2.6734690492e-07 7.1347214465e-08 1.9599969046e-07
7.7392578125e+01 2.6478455798e-07 7.0631943186e-08 1.9415261480e-07
7.7453613281e+01 2.6255760487e-07 7.0018808690e-08 1.9253879618e-07
7.7514648438e+01 2.6073916273e-07 6.9551448841e-08 1.9118771389e-07
7.7575683594e+01 2.5919486625e-07 6.9186809519e-08 1.9000805673e-07
7.7636718750e+01 2.5763326527e-07 6.8813201268e-08 1.8882006400e-07
7.7697753906e+01 2.5581623118e-07 6.8334872025e-08 1.8748135916e-07
7.7758789062e+01 2.5376747538e-07 6.7756787026e-08 1.8601068836e-07
7.7819824219e+01 2.5177428776e-07 6.7181901542e-08 1.8459238621e-07
7.7880859375e+01 2.5013276108e-07 6.6712484564e-08 1.8342027652e-07
7.7941894531e+01 2.4889020419e-07 6.6364279924e-08 1.8252592427e-07
7.8002929688e+01 2.4782121918e-07 6.6070269849e-08 1.8175094933e-07
7.8063964844e+01 2.4656533068e-07 6.5728416514e-08 1.8083691417e-07
7.8125000000e+01 2.4483671318e-07 6.5253229233e-08 1.7958348394e-07
7.8186035156e+01 2.4265717652e-07 6.4636537421e-08 1.7802063910e-07
7.8247070312e+01 2.4036937146e-07 6.3968271142e-08 1.7640110031e-07
7.8308105469e+01 2.3833858409e-07 6.3363505829e-08 1.7497507826e-07
7.8369140625e+01 2.3667768489e-07 6.2865181694e-08 1.7381250319e-07
7.8430175781e+01 2.3523660449e-07 6.2429171883e-08 1.7280743261e-07
7.8491210938e+01 2.3377389421e-07 6.1989325830e-08 1.7178456838e-07
7.8552246094e+01 2.3219688954e-07 6.1532148773e-08 1.7066474077e-07
7.8613281250e+01 2.3067129470e-07 6.1113270015e-08 1.6955802469e-07
7.8674316406e+01 2.2939927365e-07 6.0786934052e-08 1.6861233960e-07
7.8735351562e+01 2.2830306990e-07 6.0522597071e-08 1.6778047283e-07
7.8796386719e+01 2.2707703489e-07 6.0222595492e-08 1.6685443940e-07
7.8857421875e+01 2.2557079693e-07 5.9829918125e-08 1.6574087881e-07
