# freq_THz  G_total  G_Ga  G_S
# MD-derived velocity power spectrum. Common normalization: integral(G_total) = 3*primitive_atoms.
# mass_weighted=True; primitive_atoms=4; block_duration_ps=16.38400000; df_THz=0.06103516; total_equals_sum_of_partials=True
2.1148681641e+02 2.2363341577e-12 6.1206367733e-13 1.6242704803e-12
2.1154785156e+02 2.2073217367e-12 6.0499527217e-13 1.6023264646e-12
2.1160888672e+02 2.1840804934e-12 5.9912524342e-13 1.5849552500e-12
2.1166992188e+02 2.1643064899e-12 5.9201147114e-13 1.5722950187e-12
2.1173095703e+02 2.1406721433e-12 5.8582215789e-13 1.5548499854e-12
2.1179199219e+02 2.1134898187e-12 5.8032330012e-13 1.5331665186e-12
2.1185302734e+02 2.0877811097e-12 5.7081498569e-13 1.5169661240e-12
2.1191406250e+02 2.0643254196e-12 5.6419004778e-13 1.5001353719e-12
2.1197509766e+02 2.0390127421e-12 5.5705321000e-13 1.4819595321e-12
2.1203613281e+02 2.0139654287e-12 5.5212798509e-13 1.4618374436e-12
2.1209716797e+02 1.9874495627e-12 5.4701173061e-13 1.4404378320e-12
2.1215820312e+02 1.9587060835e-12 5.3966905294e-13 1.4190370305e-12
2.1221923828e+02 1.9334535537e-12 5.3232463343e-13 1.4011289203e-12
2.1228027344e+02 1.9052737092e-12 5.2504787471e-13 1.3802258345e-12
2.1234130859e+02 1.8837104162e-12 5.2025073284e-13 1.3634596833e-12
2.1240234375e+02 1.8565437885e-12 5.1259999893e-13 1.3439437895e-12
2.1246337891e+02 1.8317703523e-12 5.0793670703e-13 1.3238336453e-12
2.1252441406e+02 1.8072861945e-12 5.0283716237e-13 1.3044490322e-12
2.1258544922e+02 1.7800420990e-12 4.9561948091e-13 1.2844226180e-12
2.1264648438e+02 1.7571729799e-12 4.9018072179e-13 1.2669922581e-12
2.1270751953e+02 1.7350609736e-12 4.8480722250e-13 1.2502537511e-12
2.1276855469e+02 1.7105998866e-12 4.7690192808e-13 1.2336979585e-12
2.1282958984e+02 1.6905859200e-12 4.7269999220e-13 1.2178859278e-12
2.1289062500e+02 1.6693030999e-12 4.6756856614e-13 1.2017345337e-12
2.1295166016e+02 1.6489492375e-12 4.6231107531e-13 1.1866381622e-12
2.1301269531e+02 1.6232455230e-12 4.5652861002e-13 1.1667169130e-12
2.1307373047e+02 1.6004185956e-12 4.5012070563e-13 1.1502978900e-12
2.1313476562e+02 1.5777889731e-12 4.4429522271e-13 1.1334937504e-12
2.1319580078e+02 1.5563613498e-12 4.3988819704e-13 1.1164731527e-12
2.1325683594e+02 1.5323826496e-12 4.3463126647e-13 1.0977513831e-12
2.1331787109e+02 1.5106159317e-12 4.2964310251e-13 1.0809728292e-12
2.1337890625e+02 1.4872882451e-12 4.2307981659e-13 1.0642084285e-12
2.1343994141e+02 1.4648634753e-12 4.1802356877e-13 1.0468399065e-12
2.1350097656e+02 1.4505487060e-12 4.1278036508e-13 1.0377683410e-12
2.1356201172e+02 1.4294657280e-12 4.0754180274e-13 1.0219239253e-12
2.1362304688e+02 1.4051272755e-12 4.0313857039e-13 1.0019887051e-12
2.1368408203e+02 1.3851589900e-12 3.9913382253e-13 9.8602516751e-13
2.1374511719e+02 1.3656286665e-12 3.9387817501e-13 9.7175049153e-13
2.1380615234e+02 1.3464981605e-12 3.8864126319e-13 9.5785689727e-13
2.1386718750e+02 1.3271372083e-12 3.8477660227e-13 9.4236060606e-13
2.1392822266e+02 1.3108770278e-12 3.8015436594e-13 9.3072266182e-13
2.1398925781e+02 1.2910651312e-12 3.7465992210e-13 9.1640520910e-13
2.1405029297e+02 1.2722282842e-12 3.7086803325e-13 9.0136025096e-13
2.1411132812e+02 1.2532298400e-12 3.6609752417e-13 8.8713231587e-13
2.1417236328e+02 1.2383845873e-12 3.6346698044e-13 8.7491760689e-13
2.1423339844e+02 1.2226718855e-12 3.6054802034e-13 8.6212386513e-13
2.1429443359e+02 1.2081286268e-12 3.5556706757e-13 8.5256155926e-13
2.1435546875e+02 1.1917629275e-12 3.5217293241e-13 8.3958999506e-13
2.1441650391e+02 1.1757233354e-12 3.4898207150e-13 8.2674126390e-13
2.1447753906e+02 1.1639985652e-12 3.4603087922e-13 8.1796768594e-13
2.1453857422e+02 1.1479198044e-12 3.4216915448e-13 8.0575064991e-13
2.1459960938e+02 1.1371075377e-12 3.3977974773e-13 7.9732778999e-13
2.1466064453e+02 1.1241282323e-12 3.3774627031e-13 7.8638196201e-13
2.1472167969e+02 1.1111338256e-12 3.3495296825e-13 7.7618085734e-13
2.1478271484e+02 1.1019596384e-12 3.3292219476e-13 7.6903744366e-13
2.1484375000e+02 1.0873373974e-12 3.2858505617e-13 7.5875234120e-13
2.1490478516e+02 1.0789144595e-12 3.2526967842e-13 7.5364478112e-13
2.1496582031e+02 1.0682879638e-12 3.2279345448e-13 7.4549450929e-13
2.1502685547e+02 1.0588708364e-12 3.2244515234e-13 7.3642568407e-13
2.1508789062e+02 1.0512785763e-12 3.2108481493e-13 7.3019376133e-13
2.1514892578e+02 1.0397612933e-12 3.1822375906e-13 7.2153753426e-13
2.1520996094e+02 1.0354868774e-12 3.1682065478e-13 7.1866622264e-13
2.1527099609e+02 1.0278536774e-12 3.1330014390e-13 7.1455353355e-13
2.1533203125e+02 1.0193391942e-12 3.1149320503e-13 7.0784598915e-13
2.1539306641e+02 1.0113593314e-12 3.1085749179e-13 7.0050183959e-13
2.1545410156e+02 1.0042737733e-12 3.0851881133e-13 6.9575496193e-13
2.1551513672e+02 1.0036768306e-12 3.0829929466e-13 6.9537753597e-13
2.1557617188e+02 9.9737345398e-13 3.0542115261e-13 6.9195230138e-13
2.1563720703e+02 9.9419538920e-13 3.0474069752e-13 6.8945469168e-13
2.1569824219e+02 9.8683215405e-13 3.0331347018e-13 6.8351868387e-13
2.1575927734e+02 9.8643085513e-13 3.0230017937e-13 6.8413067576e-13
2.1582031250e+02 9.8622856896e-13 3.0305264882e-13 6.8317592014e-13
2.1588134766e+02 9.7924526665e-13 3.0163747529e-13 6.7760779136e-13
2.1594238281e+02 9.7702349713e-13 3.0029312144e-13 6.7673037570e-13
2.1600341797e+02 9.7345352370e-13 2.9936079645e-13 6.7409272725e-13
2.1606445312e+02 9.7125989535e-13 2.9873890404e-13 6.7252099132e-13
2.1612548828e+02 9.7208002316e-13 2.9842401420e-13 6.7365600897e-13
2.1618652344e+02 9.7134306018e-13 2.9872295356e-13 6.7262010662e-13
2.1624755859e+02 9.7069295750e-13 2.9775732018e-13 6.7293563732e-13
2.1630859375e+02 9.6652970810e-13 2.9629002175e-13 6.7023968635e-13
2.1636962891e+02 9.6809751013e-13 2.9782081147e-13 6.7027669866e-13
2.1643066406e+02 9.7039827113e-13 2.9683424551e-13 6.7356402561e-13
2.1649169922e+02 9.7119712796e-13 2.9687096867e-13 6.7432615929e-13
2.1655273438e+02 9.7289739018e-13 2.9788172809e-13 6.7501566209e-13
2.1661376953e+02 9.6971772399e-13 2.9663208247e-13 6.7308564152e-13
2.1667480469e+02 9.7333278826e-13 2.9721060397e-13 6.7612218429e-13
2.1673583984e+02 9.7105282287e-13 2.9587880759e-13 6.7517401529e-13
2.1679687500e+02 9.7236364800e-13 2.9481465303e-13 6.7754899497e-13
2.1685791016e+02 9.7152628744e-13 2.9431075898e-13 6.7721552846e-13
2.1691894531e+02 9.6998550199e-13 2.9433720757e-13 6.7564829442e-13
2.1697998047e+02 9.7527738715e-13 2.9554732479e-13 6.7973006236e-13
2.1704101562e+02 9.7455755869e-13 2.9422403877e-13 6.8033351992e-13
2.1710205078e+02 9.7779345592e-13 2.9413922528e-13 6.8365423064e-13
2.1716308594e+02 9.7763702270e-13 2.9373045548e-13 6.8390656722e-13
2.1722412109e+02 9.8085334262e-13 2.9416520080e-13 6.8668814182e-13
2.1728515625e+02 9.8322643706e-13 2.9427710330e-13 6.8894933376e-13
2.1734619141e+02 9.8310664513e-13 2.9506996382e-13 6.8803668130e-13
2.1740722656e+02 9.8705113144e-13 2.9578434318e-13 6.9126678826e-13
2.1746826172e+02 9.8817092734e-13 2.9562621067e-13 6.9254471667e-13
2.1752929688e+02 9.8993249714e-13 2.9480397965e-13 6.9512851749e-13
2.1759033203e+02 9.9206995487e-13 2.9406833122e-13 6.9800162365e-13
2.1765136719e+02 9.9635304088e-13 2.9543732699e-13 7.0091571388e-13
2.1771240234e+02 9.9662241868e-13 2.9610895857e-13 7.0051346011e-13
2.1777343750e+02 9.9575093661e-13 2.9572649903e-13 7.0002443759e-13
2.1783447266e+02 1.0026089896e-12 2.9631142956e-13 7.0629756003e-13
2.1789550781e+02 1.0028927249e-12 2.9576743332e-13 7.0712529159e-13
2.1795654297e+02 1.0056931147e-12 2.9490725184e-13 7.1078586285e-13
2.1801757812e+02 1.0077974479e-12 2.9426473868e-13 7.1353270918e-13
2.1807861328e+02 1.0082703643e-12 2.9494117714e-13 7.1332918717e-13
2.1813964844e+02 1.0135862649e-12 2.9769964536e-13 7.1588661955e-13
2.1820068359e+02 1.0098420963e-12 2.9682677167e-13 7.1301532462e-13
2.1826171875e+02 1.0148705627e-12 2.9696816395e-13 7.1790239874e-13
2.1832275391e+02 1.0153817254e-12 2.9570945444e-13 7.1967227097e-13
2.1838378906e+02 1.0189821595e-12 2.9613714281e-13 7.2284501673e-13
2.1844482422e+02 1.0230135105e-12 2.9701689796e-13 7.2599661252e-13
2.1850585938e+02 1.0213608526e-12 2.9574209664e-13 7.2561875592e-13
2.1856689453e+02 1.0219103834e-12 2.9485627544e-13 7.2705410798e-13
2.1862792969e+02 1.0235973749e-12 2.9543548638e-13 7.2816188850e-13
2.1868896484e+02 1.0245405464e-12 2.9456086569e-13 7.2997968072e-13
2.1875000000e+02 1.0192471895e-12 2.9300810919e-13 7.2623908035e-13
2.1881103516e+02 1.0230471146e-12 2.9425219898e-13 7.2879491560e-13
2.1887207031e+02 1.0248031121e-12 2.9367078648e-13 7.3113232567e-13
2.1893310547e+02 1.0239099993e-12 2.9203507410e-13 7.3187492518e-13
2.1899414062e+02 1.0259838817e-12 2.9182321658e-13 7.3416066508e-13
2.1905517578e+02 1.0205525021e-12 2.9059293311e-13 7.2995956901e-13
2.1911621094e+02 1.0175992713e-12 2.8960078060e-13 7.2799849069e-13
2.1917724609e+02 1.0171011888e-12 2.8926435535e-13 7.2783683341e-13
2.1923828125e+02 1.0177808398e-12 2.8932826025e-13 7.2845257951e-13
2.1929931641e+02 1.0175018100e-12 2.8924316117e-13 7.2825864880e-13
2.1936035156e+02 1.0135241861e-12 2.8912269806e-13 7.2440148808e-13
2.1942138672e+02 1.0099431393e-12 2.8751702847e-13 7.2242611081e-13
2.1948242188e+02 1.0067006432e-12 2.8551484225e-13 7.2118580093e-13
2.1954345703e+02 1.0040212863e-12 2.8415770597e-13 7.1986358036e-13
2.1960449219e+02 9.9970878484e-13 2.8275166867e-13 7.1695711617e-13
2.1966552734e+02 9.9673356859e-13 2.8262517977e-13 7.1410838881e-13
2.1972656250e+02 9.9333567151e-13 2.8157822973e-13 7.1175744177e-13
2.1978759766e+02 9.8823522203e-13 2.8039588355e-13 7.0783933848e-13
2.1984863281e+02 9.8781720605e-13 2.8046819202e-13 7.0734901403e-13
2.1990966797e+02 9.7925660036e-13 2.7758514125e-13 7.0167145911e-13
2.1997070312e+02 9.7669660714e-13 2.7731666703e-13 6.9937994012e-13
2.2003173828e+02 9.7385555577e-13 2.7659818755e-13 6.9725736822e-13
2.2009277344e+02 9.6657355498e-13 2.7392225946e-13 6.9265129552e-13
2.2015380859e+02 9.6500837606e-13 2.7362414936e-13 6.9138422670e-13
2.2021484375e+02 9.5780372511e-13 2.7177361170e-13 6.8603011341e-13
2.2027587891e+02 9.5490770630e-13 2.7102683161e-13 6.8388087469e-13
2.2033691406e+02 9.4989539655e-13 2.6976517484e-13 6.8013022171e-13
2.2039794922e+02 9.4439565383e-13 2.6768774632e-13 6.7670790750e-13
2.2045898438e+02 9.3972748150e-13 2.6632436569e-13 6.7340311581e-13
2.2052001953e+02 9.3738635821e-13 2.6603467928e-13 6.7135167893e-13
2.2058105469e+02 9.3436419727e-13 2.6543725662e-13 6.6892694064e-13
2.2064208984e+02 9.2735163124e-13 2.6370790443e-13 6.6364372681e-13
2.2070312500e+02 9.2434826018e-13 2.6302480216e-13 6.6132345802e-13
2.2076416016e+02 9.1655743144e-13 2.6073024442e-13 6.5582718702e-13
2.2082519531e+02 9.1107324124e-13 2.5974563716e-13 6.5132760408e-13
2.2088623047e+02 9.0755554571e-13 2.5965693049e-13 6.4789861522e-13
2.2094726562e+02 9.0187008101e-13 2.5781178504e-13 6.4405829597e-13
2.2100830078e+02 8.9680331159e-13 2.5641554619e-13 6.4038776540e-13
2.2106933594e+02 8.9077052621e-13 2.5628304308e-13 6.3448748313e-13
2.2113037109e+02 8.8819473774e-13 2.5529520016e-13 6.3289953759e-13
2.2119140625e+02 8.8408479896e-13 2.5411725210e-13 6.2996754686e-13
2.2125244141e+02 8.7961879205e-13 2.5397753857e-13 6.2564125349e-13
2.2131347656e+02 8.7458014435e-13 2.5241639180e-13 6.2216375255e-13
2.2137451172e+02 8.6938208633e-13 2.5063003247e-13 6.1875205385e-13
2.2143554688e+02 8.6634612959e-13 2.4965431427e-13 6.1669181532e-13
2.2149658203e+02 8.5958351345e-13 2.4872901584e-13 6.1085449761e-13
2.2155761719e+02 8.5565198275e-13 2.4831658412e-13 6.0733539863e-13
2.2161865234e+02 8.4863693818e-13 2.4622916088e-13 6.0240777730e-13
2.2167968750e+02 8.4174100166e-13 2.4398194032e-13 5.9775906134e-13
2.2174072266e+02 8.3728791374e-13 2.4301497489e-13 5.9427293885e-13
2.2180175781e+02 8.3005126326e-13 2.4103061466e-13 5.8902064860e-13
2.2186279297e+02 8.2593477789e-13 2.4070647275e-13 5.8522830514e-13
2.2192382812e+02 8.2004295823e-13 2.4010548280e-13 5.7993747542e-13
2.2198486328e+02 8.1439683284e-13 2.3989727806e-13 5.7449955478e-13
2.2204589844e+02 8.0685152394e-13 2.3725171038e-13 5.6959981356e-13
2.2210693359e+02 8.0119926929e-13 2.3581868445e-13 5.6538058484e-13
2.2216796875e+02 7.9743546580e-13 2.3550221823e-13 5.6193324757e-13
2.2222900391e+02 7.8968639821e-13 2.3339628029e-13 5.5629011792e-13
2.2229003906e+02 7.8602945888e-13 2.3253199251e-13 5.5349746638e-13
2.2235107422e+02 7.8172076286e-13 2.3137219619e-13 5.5034856666e-13
2.2241210938e+02 7.7627672747e-13 2.3020512279e-13 5.4607160468e-13
2.2247314453e+02 7.7054217839e-13 2.2874712812e-13 5.4179505027e-13
2.2253417969e+02 7.6381356820e-13 2.2753129067e-13 5.3628227753e-13
2.2259521484e+02 7.6261216306e-13 2.2744082009e-13 5.3517134296e-13
2.2265625000e+02 7.5545697652e-13 2.2578391293e-13 5.2967306358e-13
2.2271728516e+02 7.5081443499e-13 2.2489161046e-13 5.2592282454e-13
2.2277832031e+02 7.4502747890e-13 2.2441973304e-13 5.2060774585e-13
2.2283935547e+02 7.4045605562e-13 2.2439036970e-13 5.1606568591e-13
2.2290039062e+02 7.3675217305e-13 2.2282875365e-13 5.1392341940e-13
2.2296142578e+02 7.2784674633e-13 2.2038728319e-13 5.0745946314e-13
2.2302246094e+02 7.2921907488e-13 2.2137053499e-13 5.0784853988e-13
2.2308349609e+02 7.2206601328e-13 2.2081680140e-13 5.0124921188e-13
2.2314453125e+02 7.1821883250e-13 2.2010845193e-13 4.9811038057e-13
2.2320556641e+02 7.1571265520e-13 2.1962454992e-13 4.9608810528e-13
2.2326660156e+02 7.1126556665e-13 2.1741416127e-13 4.9385140538e-13
2.2332763672e+02 7.0905127486e-13 2.1731526635e-13 4.9173600851e-13
2.2338867188e+02 7.0400604766e-13 2.1622243311e-13 4.8778361455e-13
2.2344970703e+02 7.0307989331e-13 2.1603903111e-13 4.8704086220e-13
2.2351074219e+02 6.9813857077e-13 2.1500673589e-13 4.8313183488e-13
2.2357177734e+02 6.9711173362e-13 2.1513704843e-13 4.8197468519e-13
2.2363281250e+02 6.9461670709e-13 2.1474690493e-13 4.7986980215e-13
2.2369384766e+02 6.9069257595e-13 2.1258276643e-13 4.7810980952e-13
2.2375488281e+02 6.9067138400e-13 2.1292306254e-13 4.7774832145e-13
2.2381591797e+02 6.8760709694e-13 2.1259672919e-13 4.7501036775e-13
2.2387695312e+02 6.8635258979e-13 2.1287019620e-13 4.7348239358e-13
2.2393798828e+02 6.8388614466e-13 2.1181321460e-13 4.7207293006e-13
2.2399902344e+02 6.8154156211e-13 2.1029311554e-13 4.7124844657e-13
2.2406005859e+02 6.8229686982e-13 2.1099613404e-13 4.7130073579e-13
2.2412109375e+02 6.8010268496e-13 2.1042711349e-13 4.6967557147e-13
2.2418212891e+02 6.7839053443e-13 2.0969662496e-13 4.6869390947e-13
2.2424316406e+02 6.7528227908e-13 2.0895178518e-13 4.6633049390e-13
2.2430419922e+02 6.7418546350e-13 2.0908128834e-13 4.6510417516e-13
2.2436523438e+02 6.7314532573e-13 2.0824532630e-13 4.6489999943e-13
2.2442626953e+02 6.7160362865e-13 2.0714312577e-13 4.6446050287e-13
2.2448730469e+02 6.7232623254e-13 2.0762608452e-13 4.6470014802e-13
2.2454833984e+02 6.6829711962e-13 2.0707300919e-13 4.6122411043e-13
2.2460937500e+02 6.6946416819e-13 2.0683871844e-13 4.6262544975e-13
2.2467041016e+02 6.6763963394e-13 2.0674480895e-13 4.6089482499e-13
2.2473144531e+02 6.6473527229e-13 2.0660142606e-13 4.5813384623e-13
2.2479248047e+02 6.6411235600e-13 2.0698735812e-13 4.5712499788e-13
2.2485351562e+02 6.6308300093e-13 2.0613906510e-13 4.5694393583e-13
2.2491455078e+02 6.6575772637e-13 2.0597272147e-13 4.5978500491e-13
2.2497558594e+02 6.6438538231e-13 2.0560316178e-13 4.5878222053e-13
2.2503662109e+02 6.6505287583e-13 2.0545386499e-13 4.5959901084e-13
2.2509765625e+02 6.6424090181e-13 2.0493519896e-13 4.5930570285e-13
2.2515869141e+02 6.6342808282e-13 2.0521625846e-13 4.5821182436e-13
2.2521972656e+02 6.6494128998e-13 2.0498334665e-13 4.5995794333e-13
2.2528076172e+02 6.6355763356e-13 2.0509851883e-13 4.5845911473e-13
2.2534179688e+02 6.6473195952e-13 2.0514771316e-13 4.5958424636e-13
2.2540283203e+02 6.6349173645e-13 2.0433269140e-13 4.5915904506e-13
2.2546386719e+02 6.6655298582e-13 2.0475555087e-13 4.6179743496e-13
2.2552490234e+02 6.6708194347e-13 2.0422499611e-13 4.6285694736e-13
2.2558593750e+02 6.6762099956e-13 2.0452899358e-13 4.6309200598e-13
2.2564697266e+02 6.6799348621e-13 2.0462476781e-13 4.6336871840e-13
2.2570800781e+02 6.6678021190e-13 2.0479224277e-13 4.6198796913e-13
2.2576904297e+02 6.6925723207e-13 2.0479857442e-13 4.6445865765e-13
2.2583007812e+02 6.6913241561e-13 2.0488704462e-13 4.6424537099e-13
2.2589111328e+02 6.6999277753e-13 2.0409869549e-13 4.6589408204e-13
2.2595214844e+02 6.6964881441e-13 2.0367646451e-13 4.6597234990e-13
2.2601318359e+02 6.7089045695e-13 2.0437010827e-13 4.6652034868e-13
2.2607421875e+02 6.7450344084e-13 2.0381843006e-13 4.7068501078e-13
2.2613525391e+02 6.7407157438e-13 2.0436782419e-13 4.6970375019e-13
2.2619628906e+02 6.7570202734e-13 2.0517497016e-13 4.7052705718e-13
2.2625732422e+02 6.7544169090e-13 2.0437541072e-13 4.7106628018e-13
2.2631835938e+02 6.7709735334e-13 2.0429460146e-13 4.7280275188e-13
2.2637939453e+02 6.7814855417e-13 2.0362436863e-13 4.7452418554e-13
2.2644042969e+02 6.7715339195e-13 2.0409183265e-13 4.7306155930e-13
2.2650146484e+02 6.7808658216e-13 2.0438334637e-13 4.7370323579e-13
2.2656250000e+02 6.7784585716e-13 2.0377743061e-13 4.7406842655e-13
2.2662353516e+02 6.7993685555e-13 2.0317979894e-13 4.7675705661e-13
2.2668457031e+02 6.7903772867e-13 2.0276602852e-13 4.7627170015e-13
2.2674560547e+02 6.7731196807e-13 2.0305423886e-13 4.7425772920e-13
2.2680664062e+02 6.7827987086e-13 2.0300940965e-13 4.7527046122e-13
2.2686767578e+02 6.7781463889e-13 2.0287784892e-13 4.7493678997e-13
2.2692871094e+02 6.7787957294e-13 2.0165008962e-13 4.7622948332e-13
2.2698974609e+02 6.7686116373e-13 2.0075981753e-13 4.7610134620e-13
2.2705078125e+02 6.7654839760e-13 2.0076779848e-13 4.7578059911e-13
2.2711181641e+02 6.7409709436e-13 2.0005480013e-13 4.7404229423e-13
2.2717285156e+02 6.7232126758e-13 1.9896284649e-13 4.7335842109e-13
2.2723388672e+02 6.7295175393e-13 1.9874694020e-13 4.7420481373e-13
2.2729492188e+02 6.7181065484e-13 1.9823040399e-13 4.7358025085e-13
2.2735595703e+02 6.7049844278e-13 1.9827514403e-13 4.7222329876e-13
2.2741699219e+02 6.6746209112e-13 1.9750998560e-13 4.6995210552e-13
2.2747802734e+02 6.6525697914e-13 1.9576530626e-13 4.6949167288e-13
2.2753906250e+02 6.6482548041e-13 1.9518471765e-13 4.6964076276e-13
2.2760009766e+02 6.6157459061e-13 1.9466855851e-13 4.6690603209e-13
2.2766113281e+02 6.6050544859e-13 1.9361488143e-13 4.6689056716e-13
2.2772216797e+02 6.5595127656e-13 1.9237394917e-13 4.6357732739e-13
2.2778320312e+02 6.5346397768e-13 1.9134089668e-13 4.6212308100e-13
2.2784423828e+02 6.5026279794e-13 1.9043542023e-13 4.5982737772e-13
2.2790527344e+02 6.4779994357e-13 1.8984026197e-13 4.5795968160e-13
2.2796630859e+02 6.4540238370e-13 1.8989917058e-13 4.5550321313e-13
2.2802734375e+02 6.4384313805e-13 1.8832189872e-13 4.5552123933e-13
2.2808837891e+02 6.4201849285e-13 1.8827269774e-13 4.5374579511e-13
2.2814941406e+02 6.3802826701e-13 1.8691000969e-13 4.5111825732e-13
2.2821044922e+02 6.3434285008e-13 1.8589660048e-13 4.4844624960e-13
2.2827148438e+02 6.3168980555e-13 1.8541419067e-13 4.4627561488e-13
2.2833251953e+02 6.2984491879e-13 1.8481986306e-13 4.4502505573e-13
2.2839355469e+02 6.2763184954e-13 1.8435361040e-13 4.4327823914e-13
2.2845458984e+02 6.2141029077e-13 1.8251891478e-13 4.3889137599e-13
2.2851562500e+02 6.1831780164e-13 1.8206311389e-13 4.3625468774e-13
2.2857666016e+02 6.1510882222e-13 1.8091266051e-13 4.3419616171e-13
2.2863769531e+02 6.1346571997e-13 1.7982231595e-13 4.3364340402e-13
2.2869873047e+02 6.1082343471e-13 1.7907222324e-13 4.3175121147e-13
2.2875976562e+02 6.0696347128e-13 1.7810804591e-13 4.2885542536e-13
2.2882080078e+02 6.0268012583e-13 1.7725469446e-13 4.2542543137e-13
2.2888183594e+02 5.9928901240e-13 1.7722393366e-13 4.2206507874e-13
2.2894287109e+02 5.9633707418e-13 1.7569807291e-13 4.2063900127e-13
2.2900390625e+02 5.9141379697e-13 1.7406681912e-13 4.1734697785e-13
2.2906494141e+02 5.8723888736e-13 1.7342572571e-13 4.1381316165e-13
2.2912597656e+02 5.8442699043e-13 1.7216150075e-13 4.1226548968e-13
2.2918701172e+02 5.7908758615e-13 1.7107766894e-13 4.0800991721e-13
2.2924804688e+02 5.7624895879e-13 1.7093016628e-13 4.0531879252e-13
2.2930908203e+02 5.7244799751e-13 1.7023333304e-13 4.0221466447e-13
2.2937011719e+02 5.6738832618e-13 1.6853710854e-13 3.9885121764e-13
2.2943115234e+02 5.6343153496e-13 1.6715595571e-13 3.9627557925e-13
2.2949218750e+02 5.5887542672e-13 1.6602828030e-13 3.9284714642e-13
2.2955322266e+02 5.5355377045e-13 1.6460252585e-13 3.8895124460e-13
2.2961425781e+02 5.4994526924e-13 1.6390580556e-13 3.8603946368e-13
2.2967529297e+02 5.4699122116e-13 1.6336054513e-13 3.8363067604e-13
2.2973632812e+02 5.4302595130e-13 1.6288478280e-13 3.8014116849e-13
2.2979736328e+02 5.3906634574e-13 1.6123545956e-13 3.7783088618e-13
2.2985839844e+02 5.3429925730e-13 1.5982614075e-13 3.7447311656e-13
2.2991943359e+02 5.2848852224e-13 1.5890849879e-13 3.6958002345e-13
2.2998046875e+02 5.2577309744e-13 1.5760472507e-13 3.6816837237e-13
2.3004150391e+02 5.2189360959e-13 1.5696813346e-13 3.6492547613e-13
2.3010253906e+02 5.1866333189e-13 1.5621236171e-13 3.6245097019e-13
2.3016357422e+02 5.1419054121e-13 1.5551281129e-13 3.5867772992e-13
2.3022460938e+02 5.1074241333e-13 1.5471366596e-13 3.5602874736e-13
2.3028564453e+02 5.0615400335e-13 1.5285728019e-13 3.5329672315e-13
2.3034667969e+02 5.0226053194e-13 1.5174194275e-13 3.5051858920e-13
2.3040771484e+02 4.9854953251e-13 1.5135288297e-13 3.4719664954e-13
2.3046875000e+02 4.9476668000e-13 1.5032695326e-13 3.4443972674e-13
2.3052978516e+02 4.9094637449e-13 1.4946237135e-13 3.4148400313e-13
2.3059082031e+02 4.8734845000e-13 1.4855329717e-13 3.3879515282e-13
2.3065185547e+02 4.8456277354e-13 1.4896030735e-13 3.3560246619e-13
2.3071289062e+02 4.8106292956e-13 1.4798319060e-13 3.3307973895e-13
2.3077392578e+02 4.7733551467e-13 1.4707360814e-13 3.3026190653e-13
2.3083496094e+02 4.7397111568e-13 1.4679468507e-13 3.2717643061e-13
2.3089599609e+02 4.7152499583e-13 1.4575963269e-13 3.2576536314e-13
2.3095703125e+02 4.6956597619e-13 1.4467307477e-13 3.2489290142e-13
2.3101806641e+02 4.6630838153e-13 1.4469018774e-13 3.2161819378e-13
2.3107910156e+02 4.6293283874e-13 1.4426605532e-13 3.1866678342e-13
2.3114013672e+02 4.6026541248e-13 1.4360453887e-13 3.1666087361e-13
2.3120117188e+02 4.5929407404e-13 1.4273128973e-13 3.1656278431e-13
2.3126220703e+02 4.5665866549e-13 1.4234778617e-13 3.1431087932e-13
2.3132324219e+02 4.5332195688e-13 1.4182445315e-13 3.1149750373e-13
2.3138427734e+02 4.5124752609e-13 1.4118539660e-13 3.1006212949e-13
2.3144531250e+02 4.4913407199e-13 1.4123876878e-13 3.0789530321e-13
2.3150634766e+02 4.4606406492e-13 1.4107327268e-13 3.0499079224e-13
2.3156738281e+02 4.4305479310e-13 1.4010118041e-13 3.0295361269e-13
2.3162841797e+02 4.4112736952e-13 1.3932097074e-13 3.0180639878e-13
2.3168945312e+02 4.3962053961e-13 1.3947580121e-13 3.0014473840e-13
2.3175048828e+02 4.3784233516e-13 1.3961310467e-13 2.9822923050e-13
2.3181152344e+02 4.3646229297e-13 1.3845192364e-13 2.9801036933e-13
2.3187255859e+02 4.3546873014e-13 1.3787948261e-13 2.9758924753e-13
2.3193359375e+02 4.3276060824e-13 1.3700816544e-13 2.9575244279e-13
2.3199462891e+02 4.3198354912e-13 1.3681426777e-13 2.9516928134e-13
2.3205566406e+02 4.3029671347e-13 1.3661650845e-13 2.9368020502e-13
2.3211669922e+02 4.2819974338e-13 1.3649116321e-13 2.9170858017e-13
2.3217773438e+02 4.2697712818e-13 1.3631058204e-13 2.9066654614e-13
2.3223876953e+02 4.2542080459e-13 1.3563235617e-13 2.8978844842e-13
2.3229980469e+02 4.2484501196e-13 1.3565147461e-13 2.8919353735e-13
2.3236083984e+02 4.2373930274e-13 1.3532489695e-13 2.8841440579e-13
2.3242187500e+02 4.2356876815e-13 1.3517665573e-13 2.8839211242e-13
2.3248291016e+02 4.2247200336e-13 1.3552752588e-13 2.8694447748e-13
2.3254394531e+02 4.2017244810e-13 1.3463793024e-13 2.8553451786e-13
