# freq_THz  G_total  G_In  G_Se
# MD-derived velocity power spectrum. Common normalization: integral(G_total) = 3*primitive_atoms.
# mass_weighted=True; primitive_atoms=4; block_duration_ps=16.38400000; df_THz=0.06103516; total_equals_sum_of_partials=True
2.0019531250e+01 4.5213056317e-04 2.1575452124e-04 2.3637604193e-04
2.0080566406e+01 4.4515430012e-04 2.1239807020e-04 2.3275622992e-04
2.0141601562e+01 4.3299793447e-04 2.0660379997e-04 2.2639413449e-04
2.0202636719e+01 4.2127036859e-04 2.0078136365e-04 2.2048900494e-04
2.0263671875e+01 4.1194007096e-04 1.9637274227e-04 2.1556732869e-04
2.0324707031e+01 4.0219721558e-04 1.9203447415e-04 2.1016274143e-04
2.0385742188e+01 3.9412501682e-04 1.8812195678e-04 2.0600306004e-04
2.0446777344e+01 3.8410841223e-04 1.8352507440e-04 2.0058333783e-04
2.0507812500e+01 3.7583206318e-04 1.7968085146e-04 1.9615121172e-04
2.0568847656e+01 3.6713351367e-04 1.7538869062e-04 1.9174482306e-04
2.0629882812e+01 3.5857842090e-04 1.7166905411e-04 1.8690936679e-04
2.0690917969e+01 3.4988709109e-04 1.6793231036e-04 1.8195478073e-04
2.0751953125e+01 3.4364877589e-04 1.6536049724e-04 1.7828827865e-04
2.0812988281e+01 3.3289510055e-04 1.6062865027e-04 1.7226645028e-04
2.0874023438e+01 3.2448608313e-04 1.5658754707e-04 1.6789853606e-04
2.0935058594e+01 3.1909959902e-04 1.5372476160e-04 1.6537483742e-04
2.0996093750e+01 3.1224589457e-04 1.5086023871e-04 1.6138565586e-04
2.1057128906e+01 3.0588879019e-04 1.4786504858e-04 1.5802374161e-04
2.1118164062e+01 2.9889852055e-04 1.4453764245e-04 1.5436087810e-04
2.1179199219e+01 2.9171747315e-04 1.4119259265e-04 1.5052488050e-04
2.1240234375e+01 2.8393031872e-04 1.3742679299e-04 1.4650352573e-04
2.1301269531e+01 2.7884626414e-04 1.3500499630e-04 1.4384126784e-04
2.1362304688e+01 2.7149299448e-04 1.3162629403e-04 1.3986670045e-04
2.1423339844e+01 2.6346061845e-04 1.2823861459e-04 1.3522200386e-04
2.1484375000e+01 2.5595965162e-04 1.2472921416e-04 1.3123043747e-04
2.1545410156e+01 2.5105574446e-04 1.2205619256e-04 1.2899955190e-04
2.1606445312e+01 2.4692875551e-04 1.2040198048e-04 1.2652677503e-04
2.1667480469e+01 2.4295296297e-04 1.1877745891e-04 1.2417550406e-04
2.1728515625e+01 2.3577158873e-04 1.1565907218e-04 1.2011251654e-04
2.1789550781e+01 2.2984450733e-04 1.1273998370e-04 1.1710452363e-04
2.1850585938e+01 2.2543399627e-04 1.1094228721e-04 1.1449170907e-04
2.1911621094e+01 2.2061298475e-04 1.0865922869e-04 1.1195375606e-04
2.1972656250e+01 2.1529166585e-04 1.0633984475e-04 1.0895182110e-04
2.2033691406e+01 2.1264223878e-04 1.0517288254e-04 1.0746935624e-04
2.2094726562e+01 2.0903237377e-04 1.0322752519e-04 1.0580484858e-04
2.2155761719e+01 2.0380779203e-04 1.0074162605e-04 1.0306616598e-04
2.2216796875e+01 1.9962560212e-04 9.8905657973e-05 1.0071994415e-04
2.2277832031e+01 1.9610242586e-04 9.7172302238e-05 9.8930123626e-05
2.2338867188e+01 1.9249618471e-04 9.5407612474e-05 9.7088572235e-05
2.2399902344e+01 1.8928076084e-04 9.4046082214e-05 9.5234678627e-05
2.2460937500e+01 1.8595988504e-04 9.2522897006e-05 9.3436988031e-05
2.2521972656e+01 1.8248231053e-04 9.0713820722e-05 9.1768489811e-05
2.2583007812e+01 1.8063802425e-04 8.9656484310e-05 9.0981539942e-05
2.2644042969e+01 1.7580827783e-04 8.7288364094e-05 8.8519913735e-05
2.2705078125e+01 1.7141646176e-04 8.5308684662e-05 8.6107777103e-05
2.2766113281e+01 1.6642975087e-04 8.2733418895e-05 8.3696331976e-05
2.2827148438e+01 1.6277866574e-04 8.0906745484e-05 8.1871920256e-05
2.2888183594e+01 1.6005176334e-04 7.9887324412e-05 8.0164438926e-05
2.2949218750e+01 1.5692468534e-04 7.8456314100e-05 7.8468371238e-05
2.3010253906e+01 1.5528201522e-04 7.7491928491e-05 7.7790086733e-05
2.3071289062e+01 1.5289257220e-04 7.6143893224e-05 7.6748678976e-05
2.3132324219e+01 1.4964699266e-04 7.4728985091e-05 7.4918007571e-05
2.3193359375e+01 1.4645772699e-04 7.3433948361e-05 7.3023778632e-05
2.3254394531e+01 1.4350003550e-04 7.1993357881e-05 7.1506677615e-05
2.3315429688e+01 1.4067398809e-04 7.0573489486e-05 7.0100498608e-05
2.3376464844e+01 1.3799842144e-04 6.9179832135e-05 6.8818589306e-05
2.3437500000e+01 1.3566371140e-04 6.7800236924e-05 6.7863474473e-05
2.3498535156e+01 1.3286049466e-04 6.6398605717e-05 6.6461888939e-05
2.3559570312e+01 1.3055148614e-04 6.5406696641e-05 6.5144789501e-05
2.3620605469e+01 1.2821219648e-04 6.4175419339e-05 6.4036777137e-05
2.3681640625e+01 1.2559758364e-04 6.3017235172e-05 6.2580348467e-05
2.3742675781e+01 1.2282101149e-04 6.1587531827e-05 6.1233479661e-05
2.3803710938e+01 1.2067837962e-04 6.0379212333e-05 6.0299167284e-05
2.3864746094e+01 1.1832815851e-04 5.9221145580e-05 5.9107012928e-05
2.3925781250e+01 1.1628717604e-04 5.8287011720e-05 5.8000164323e-05
2.3986816406e+01 1.1458792273e-04 5.7326874925e-05 5.7261047806e-05
2.4047851562e+01 1.1195878960e-04 5.6041793520e-05 5.5916996075e-05
2.4108886719e+01 1.1011677915e-04 5.5196688291e-05 5.4920090861e-05
2.4169921875e+01 1.0697045581e-04 5.3649276605e-05 5.3321179209e-05
2.4230957031e+01 1.0523435040e-04 5.2789665158e-05 5.2444685243e-05
2.4291992188e+01 1.0392696693e-04 5.2181478052e-05 5.1745488881e-05
2.4353027344e+01 1.0220284186e-04 5.1244295716e-05 5.0958546147e-05
2.4414062500e+01 9.9408278240e-05 4.9711852477e-05 4.9696425763e-05
2.4475097656e+01 9.6815603968e-05 4.8480977004e-05 4.8334626964e-05
2.4536132812e+01 9.4491102096e-05 4.7399271172e-05 4.7091830924e-05
2.4597167969e+01 9.3450921764e-05 4.6836334749e-05 4.6614587015e-05
2.4658203125e+01 9.2107198463e-05 4.6219976819e-05 4.5887221644e-05
2.4719238281e+01 9.0529924807e-05 4.5424449678e-05 4.5105475129e-05
2.4780273438e+01 8.8648450259e-05 4.4553143109e-05 4.4095307150e-05
2.4841308594e+01 8.7247533932e-05 4.3789103928e-05 4.3458430004e-05
2.4902343750e+01 8.6264822359e-05 4.3212270308e-05 4.3052552051e-05
2.4963378906e+01 8.4081928308e-05 4.2270334937e-05 4.1811593371e-05
2.5024414062e+01 8.2690032101e-05 4.1464331086e-05 4.1225701015e-05
2.5085449219e+01 8.1541458594e-05 4.0824091065e-05 4.0717367529e-05
2.5146484375e+01 7.9974405967e-05 4.0042808759e-05 3.9931597208e-05
2.5207519531e+01 7.8904242604e-05 3.9522510657e-05 3.9381731947e-05
2.5268554688e+01 7.7046491705e-05 3.8622039546e-05 3.8424452159e-05
2.5329589844e+01 7.6371703287e-05 3.8434124620e-05 3.7937578668e-05
2.5390625000e+01 7.5221040149e-05 3.7673132739e-05 3.7547907410e-05
2.5451660156e+01 7.2897296015e-05 3.6517021817e-05 3.6380274198e-05
2.5512695312e+01 7.1767449774e-05 3.5989470023e-05 3.5777979750e-05
2.5573730469e+01 7.0411226039e-05 3.5310906103e-05 3.5100319936e-05
2.5634765625e+01 6.8248796160e-05 3.4416941911e-05 3.3831854248e-05
2.5695800781e+01 6.7283083865e-05 3.3775221422e-05 3.3507862444e-05
2.5756835938e+01 6.6490981487e-05 3.3313134256e-05 3.3177847231e-05
2.5817871094e+01 6.5584647618e-05 3.2790854724e-05 3.2793792894e-05
2.5878906250e+01 6.4475094324e-05 3.2320142445e-05 3.2154951879e-05
2.5939941406e+01 6.2854403688e-05 3.1531992492e-05 3.1322411196e-05
2.6000976562e+01 6.1709097415e-05 3.0909100432e-05 3.0799996983e-05
2.6062011719e+01 6.0524698613e-05 3.0334654806e-05 3.0190043807e-05
2.6123046875e+01 5.9992513981e-05 3.0056517385e-05 2.9935996596e-05
2.6184082031e+01 5.9028380812e-05 2.9577115140e-05 2.9451265673e-05
2.6245117188e+01 5.7904731827e-05 2.9022012930e-05 2.8882718897e-05
2.6306152344e+01 5.6793422170e-05 2.8520175800e-05 2.8273246370e-05
2.6367187500e+01 5.5822117799e-05 2.7957887955e-05 2.7864229844e-05
2.6428222656e+01 5.4858469623e-05 2.7441766182e-05 2.7416703441e-05
2.6489257812e+01 5.4172033554e-05 2.7062475483e-05 2.7109558072e-05
2.6550292969e+01 5.2930119629e-05 2.6483554334e-05 2.6446565295e-05
2.6611328125e+01 5.2057772691e-05 2.6051432558e-05 2.6006340133e-05
2.6672363281e+01 5.1133044698e-05 2.5453934978e-05 2.5679109720e-05
2.6733398438e+01 5.0133361662e-05 2.4947624119e-05 2.5185737543e-05
2.6794433594e+01 4.8963722390e-05 2.4469570693e-05 2.4494151697e-05
2.6855468750e+01 4.8280230242e-05 2.4158410877e-05 2.4121819365e-05
2.6916503906e+01 4.7669588460e-05 2.3849288729e-05 2.3820299731e-05
2.6977539062e+01 4.6478798347e-05 2.3257510079e-05 2.3221288268e-05
2.7038574219e+01 4.5614047073e-05 2.2820242475e-05 2.2793804598e-05
2.7099609375e+01 4.5088437893e-05 2.2511764683e-05 2.2576673210e-05
2.7160644531e+01 4.3985785939e-05 2.1931584645e-05 2.2054201294e-05
2.7221679688e+01 4.3317133474e-05 2.1583698364e-05 2.1733435110e-05
2.7282714844e+01 4.2666920904e-05 2.1239833022e-05 2.1427087882e-05
2.7343750000e+01 4.2069393898e-05 2.0937968741e-05 2.1131425157e-05
2.7404785156e+01 4.1321128115e-05 2.0607373243e-05 2.0713754872e-05
2.7465820312e+01 4.0725360849e-05 2.0369570979e-05 2.0355789870e-05
2.7526855469e+01 4.0095762759e-05 2.0001581545e-05 2.0094181214e-05
2.7587890625e+01 3.9767157862e-05 1.9832672912e-05 1.9934484950e-05
2.7648925781e+01 3.9338511859e-05 1.9620699478e-05 1.9717812381e-05
2.7709960938e+01 3.8556413643e-05 1.9236185629e-05 1.9320228014e-05
2.7770996094e+01 3.7870131340e-05 1.8844975720e-05 1.9025155620e-05
2.7832031250e+01 3.7109420252e-05 1.8505400109e-05 1.8604020143e-05
2.7893066406e+01 3.6461075776e-05 1.8172023257e-05 1.8289052518e-05
2.7954101562e+01 3.5967287527e-05 1.7833775403e-05 1.8133512124e-05
2.8015136719e+01 3.5347692336e-05 1.7581977612e-05 1.7765714724e-05
2.8076171875e+01 3.4668841848e-05 1.7284418528e-05 1.7384423321e-05
2.8137207031e+01 3.4042048825e-05 1.7012745860e-05 1.7029302964e-05
2.8198242188e+01 3.3659275782e-05 1.6787930244e-05 1.6871345538e-05
2.8259277344e+01 3.3119073001e-05 1.6470879146e-05 1.6648193854e-05
2.8320312500e+01 3.2546220201e-05 1.6195265133e-05 1.6350955069e-05
2.8381347656e+01 3.1954450692e-05 1.5937738638e-05 1.6016712054e-05
2.8442382812e+01 3.1347892898e-05 1.5681262171e-05 1.5666630727e-05
2.8503417969e+01 3.1139124246e-05 1.5528957405e-05 1.5610166841e-05
2.8564453125e+01 3.0625973982e-05 1.5290627446e-05 1.5335346537e-05
2.8625488281e+01 2.9894928377e-05 1.4939339159e-05 1.4955589217e-05
2.8686523438e+01 2.9152281900e-05 1.4521206933e-05 1.4631074967e-05
2.8747558594e+01 2.8941216989e-05 1.4372906483e-05 1.4568310506e-05
2.8808593750e+01 2.8681883072e-05 1.4248055122e-05 1.4433827951e-05
2.8869628906e+01 2.8213201974e-05 1.4041489383e-05 1.4171712591e-05
2.8930664062e+01 2.7705346776e-05 1.3758865214e-05 1.3946481562e-05
2.8991699219e+01 2.7291535716e-05 1.3535558223e-05 1.3755977493e-05
2.9052734375e+01 2.6965813569e-05 1.3382290156e-05 1.3583523413e-05
2.9113769531e+01 2.6382783215e-05 1.3068857980e-05 1.3313925236e-05
2.9174804688e+01 2.5826763733e-05 1.2776423453e-05 1.3050340280e-05
2.9235839844e+01 2.5451171134e-05 1.2608662082e-05 1.2842509052e-05
2.9296875000e+01 2.5282896578e-05 1.2531756250e-05 1.2751140328e-05
2.9357910156e+01 2.5042659647e-05 1.2365784753e-05 1.2676874894e-05
2.9418945312e+01 2.4863882020e-05 1.2265434103e-05 1.2598447917e-05
2.9479980469e+01 2.4353336887e-05 1.2006219967e-05 1.2347116921e-05
2.9541015625e+01 2.4005430225e-05 1.1849022897e-05 1.2156407328e-05
2.9602050781e+01 2.3778437938e-05 1.1729685424e-05 1.2048752514e-05
2.9663085938e+01 2.3281921803e-05 1.1441552202e-05 1.1840369602e-05
2.9724121094e+01 2.3053399389e-05 1.1355879325e-05 1.1697520064e-05
2.9785156250e+01 2.2676579128e-05 1.1136130322e-05 1.1540448806e-05
2.9846191406e+01 2.2363932648e-05 1.0987271279e-05 1.1376661369e-05
2.9907226562e+01 2.1948448517e-05 1.0819388878e-05 1.1129059639e-05
2.9968261719e+01 2.1860074949e-05 1.0779504378e-05 1.1080570570e-05
3.0029296875e+01 2.1647816319e-05 1.0636821088e-05 1.1010995231e-05
3.0090332031e+01 2.1448814970e-05 1.0501153100e-05 1.0947661870e-05
3.0151367188e+01 2.1333690224e-05 1.0464045878e-05 1.0869644346e-05
3.0212402344e+01 2.1060077722e-05 1.0338701246e-05 1.0721376476e-05
3.0273437500e+01 2.0955440291e-05 1.0262231574e-05 1.0693208717e-05
3.0334472656e+01 2.0591692846e-05 1.0079485667e-05 1.0512207179e-05
3.0395507812e+01 2.0516278826e-05 1.0092383554e-05 1.0423895272e-05
3.0456542969e+01 2.0436633146e-05 1.0019706230e-05 1.0416926916e-05
3.0517578125e+01 2.0251796922e-05 9.8704224228e-06 1.0381374499e-05
3.0578613281e+01 2.0030067924e-05 9.7451182816e-06 1.0284949642e-05
3.0639648438e+01 1.9800141716e-05 9.6690132633e-06 1.0131128453e-05
3.0700683594e+01 1.9572842547e-05 9.5486921961e-06 1.0024150351e-05
3.0761718750e+01 1.9366339615e-05 9.3991703276e-06 9.9671692871e-06
3.0822753906e+01 1.9022840292e-05 9.2335730381e-06 9.7892672543e-06
3.0883789062e+01 1.8790220391e-05 9.1106904156e-06 9.6795299752e-06
3.0944824219e+01 1.8725219645e-05 9.0583682277e-06 9.6668514174e-06
3.1005859375e+01 1.8608670836e-05 8.9767208148e-06 9.6319500208e-06
3.1066894531e+01 1.8447629291e-05 8.8767603524e-06 9.5708689384e-06
3.1127929688e+01 1.8178218259e-05 8.7504950994e-06 9.4277231601e-06
3.1188964844e+01 1.8237045218e-05 8.7775101205e-06 9.4595350974e-06
3.1250000000e+01 1.8045948020e-05 8.6695886076e-06 9.3763594125e-06
3.1311035156e+01 1.7995869969e-05 8.6692004265e-06 9.3266695426e-06
3.1372070312e+01 1.7974341877e-05 8.6517248867e-06 9.3226169902e-06
3.1433105469e+01 1.7779083168e-05 8.5288118809e-06 9.2502712869e-06
3.1494140625e+01 1.7558409908e-05 8.3941571317e-06 9.1642527764e-06
3.1555175781e+01 1.7435652784e-05 8.3426294788e-06 9.0930233057e-06
3.1616210938e+01 1.7343373022e-05 8.3009070252e-06 9.0424659971e-06
3.1677246094e+01 1.7124920508e-05 8.1911995210e-06 8.9337209866e-06
3.1738281250e+01 1.6985124854e-05 8.1257011089e-06 8.8594237452e-06
3.1799316406e+01 1.6881864998e-05 8.0627671415e-06 8.8190978561e-06
3.1860351562e+01 1.6774183892e-05 8.0114360649e-06 8.7627478273e-06
3.1921386719e+01 1.6596969155e-05 7.9336589553e-06 8.6633101994e-06
3.1982421875e+01 1.6414003848e-05 7.8413836255e-06 8.5726202220e-06
3.2043457031e+01 1.6248867894e-05 7.7461635455e-06 8.5027043485e-06
3.2104492188e+01 1.6232485146e-05 7.7177985183e-06 8.5146866281e-06
3.2165527344e+01 1.6100350977e-05 7.6505009262e-06 8.4498500512e-06
3.2226562500e+01 1.5921073174e-05 7.5538811218e-06 8.3671920520e-06
3.2287597656e+01 1.5838264383e-05 7.5278688242e-06 8.3103955589e-06
3.2348632812e+01 1.5546906904e-05 7.3837353402e-06 8.1631715634e-06
3.2409667969e+01 1.5410015821e-05 7.3108803895e-06 8.0991354313e-06
3.2470703125e+01 1.5304072926e-05 7.2575321403e-06 8.0465407858e-06
3.2531738281e+01 1.5035326424e-05 7.1165167218e-06 7.9188097024e-06
3.2592773438e+01 1.4886302511e-05 7.0740884860e-06 7.8122140248e-06
3.2653808594e+01 1.4884795335e-05 7.0591557003e-06 7.8256396349e-06
3.2714843750e+01 1.4720182530e-05 6.9748901960e-06 7.7452923335e-06
3.2775878906e+01 1.4583299009e-05 6.9546507946e-06 7.6286482145e-06
3.2836914062e+01 1.4439250777e-05 6.8776047352e-06 7.5616460422e-06
3.2897949219e+01 1.4333724930e-05 6.8048650592e-06 7.5288598712e-06
3.2958984375e+01 1.4228426248e-05 6.7593803834e-06 7.4690458643e-06
3.3020019531e+01 1.4107968937e-05 6.7078490511e-06 7.4001198855e-06
3.3081054688e+01 1.4029340491e-05 6.6645306496e-06 7.3648098411e-06
3.3142089844e+01 1.3902360984e-05 6.5993872387e-06 7.3029737454e-06
3.3203125000e+01 1.3826488148e-05 6.5385422048e-06 7.2879459434e-06
3.3264160156e+01 1.3775729465e-05 6.5099201404e-06 7.2658093247e-06
3.3325195312e+01 1.3526058947e-05 6.4101930890e-06 7.1158658584e-06
3.3386230469e+01 1.3442302341e-05 6.3645930954e-06 7.0777092451e-06
3.3447265625e+01 1.3465259069e-05 6.3670771942e-06 7.0981818745e-06
3.3508300781e+01 1.3278968795e-05 6.2705120832e-06 7.0084567118e-06
3.3569335938e+01 1.3047630171e-05 6.1781983076e-06 6.8694318632e-06
3.3630371094e+01 1.2958489927e-05 6.1174839059e-06 6.8410060213e-06
3.3691406250e+01 1.2855114440e-05 6.0588737952e-06 6.7962406448e-06
3.3752441406e+01 1.2726789128e-05 6.0068016636e-06 6.7199874645e-06
3.3813476562e+01 1.2564709088e-05 5.9291973296e-06 6.6355117580e-06
3.3874511719e+01 1.2380598310e-05 5.8348696282e-06 6.5457286820e-06
3.3935546875e+01 1.2178870535e-05 5.7536648739e-06 6.4252056607e-06
3.3996582031e+01 1.2072931853e-05 5.6995308256e-06 6.3734010270e-06
3.4057617188e+01 1.1865451622e-05 5.6064721840e-06 6.2589794383e-06
3.4118652344e+01 1.1742003007e-05 5.5323406841e-06 6.2096623232e-06
3.4179687500e+01 1.1642388252e-05 5.4722858994e-06 6.1701023527e-06
3.4240722656e+01 1.1521915065e-05 5.4338570409e-06 6.0880580240e-06
3.4301757812e+01 1.1485527460e-05 5.4167810928e-06 6.0687463668e-06
3.4362792969e+01 1.1318345282e-05 5.3431554978e-06 5.9751897840e-06
3.4423828125e+01 1.1254692894e-05 5.3125025462e-06 5.9421903477e-06
3.4484863281e+01 1.1153483190e-05 5.2806987233e-06 5.8727844671e-06
3.4545898438e+01 1.0974625274e-05 5.1869585481e-06 5.7876667261e-06
3.4606933594e+01 1.0878567134e-05 5.1365995423e-06 5.7419675913e-06
3.4667968750e+01 1.0759894861e-05 5.0751737778e-06 5.6847210828e-06
3.4729003906e+01 1.0611502796e-05 5.0029475451e-06 5.6085552509e-06
3.4790039062e+01 1.0459589448e-05 4.9277960389e-06 5.5317934089e-06
3.4851074219e+01 1.0382711118e-05 4.8992878943e-06 5.4834232235e-06
3.4912109375e+01 1.0281694758e-05 4.8571749104e-06 5.4245198475e-06
3.4973144531e+01 1.0179191302e-05 4.8036152376e-06 5.3755760644e-06
3.5034179688e+01 1.0020107330e-05 4.7372855116e-06 5.2828218189e-06
3.5095214844e+01 9.9016643761e-06 4.6819566938e-06 5.2197076824e-06
3.5156250000e+01 9.7658510544e-06 4.6144286269e-06 5.1514224276e-06
3.5217285156e+01 9.6865740045e-06 4.5627408840e-06 5.1238331205e-06
3.5278320312e+01 9.6553246614e-06 4.5525035022e-06 5.1028211592e-06
3.5339355469e+01 9.5229132537e-06 4.5056328570e-06 5.0172803967e-06
3.5400390625e+01 9.3208224168e-06 4.4050374763e-06 4.9157849406e-06
3.5461425781e+01 9.2087862435e-06 4.3364459898e-06 4.8723402536e-06
3.5522460938e+01 9.0747036113e-06 4.2816466791e-06 4.7930569321e-06
3.5583496094e+01 8.9550036575e-06 4.2213354677e-06 4.7336681898e-06
3.5644531250e+01 8.9371830255e-06 4.2165114308e-06 4.7206715947e-06
3.5705566406e+01 8.7934161307e-06 4.1560771546e-06 4.6373389761e-06
3.5766601562e+01 8.7487472844e-06 4.1349405428e-06 4.6138067416e-06
3.5827636719e+01 8.7280812923e-06 4.1201490243e-06 4.6079322680e-06
3.5888671875e+01 8.5234377313e-06 4.0255174253e-06 4.4979203059e-06
3.5949707031e+01 8.4496513630e-06 3.9890027451e-06 4.4606486178e-06
3.6010742188e+01 8.3330170968e-06 3.9387022849e-06 4.3943148119e-06
3.6071777344e+01 8.2965522507e-06 3.9137146478e-06 4.3828376028e-06
3.6132812500e+01 8.2047565490e-06 3.8755920273e-06 4.3291645216e-06
3.6193847656e+01 8.1110692676e-06 3.8386591886e-06 4.2724100790e-06
3.6254882812e+01 8.0077046663e-06 3.7803126545e-06 4.2273920118e-06
3.6315917969e+01 7.9093585566e-06 3.7412160394e-06 4.1681425172e-06
3.6376953125e+01 7.7514554551e-06 3.6665252734e-06 4.0849301817e-06
3.6437988281e+01 7.6644829290e-06 3.6326340920e-06 4.0318488370e-06
3.6499023438e+01 7.5798695425e-06 3.5921446294e-06 3.9877249131e-06
3.6560058594e+01 7.4913617949e-06 3.5435396772e-06 3.9478221177e-06
3.6621093750e+01 7.4028641730e-06 3.4914681971e-06 3.9113959759e-06
3.6682128906e+01 7.3562675564e-06 3.4741300155e-06 3.8821375409e-06
3.6743164062e+01 7.1779109499e-06 3.3861794802e-06 3.7917314697e-06
3.6804199219e+01 7.1128956537e-06 3.3570125863e-06 3.7558830673e-06
3.6865234375e+01 7.0452120089e-06 3.3189213965e-06 3.7262906124e-06
3.6926269531e+01 7.0028532963e-06 3.2965892476e-06 3.7062640488e-06
3.6987304688e+01 6.9449411833e-06 3.2758195563e-06 3.6691216270e-06
3.7048339844e+01 6.9100679833e-06 3.2644027506e-06 3.6456652327e-06
3.7109375000e+01 6.8273666325e-06 3.2103331132e-06 3.6170335193e-06
3.7170410156e+01 6.7561793242e-06 3.1706545979e-06 3.5855247264e-06
3.7231445312e+01 6.7128831149e-06 3.1587543935e-06 3.5541287214e-06
3.7292480469e+01 6.6236602508e-06 3.1206586393e-06 3.5030016115e-06
3.7353515625e+01 6.5125506018e-06 3.0654588844e-06 3.4470917174e-06
3.7414550781e+01 6.4676071580e-06 3.0415323684e-06 3.4260747896e-06
3.7475585938e+01 6.3678474138e-06 2.9940055637e-06 3.3738418501e-06
3.7536621094e+01 6.3053830076e-06 2.9718152397e-06 3.3335677680e-06
3.7597656250e+01 6.2236133726e-06 2.9284339631e-06 3.2951794095e-06
3.7658691406e+01 6.1801606835e-06 2.9068446397e-06 3.2733160438e-06
3.7719726562e+01 6.1049685789e-06 2.8775946706e-06 3.2273739084e-06
3.7780761719e+01 6.0064351705e-06 2.8343705851e-06 3.1720645854e-06
3.7841796875e+01 5.9179511310e-06 2.7872663518e-06 3.1306847792e-06
3.7902832031e+01 5.8749365579e-06 2.7678650643e-06 3.1070714937e-06
3.7963867188e+01 5.8108624786e-06 2.7385579038e-06 3.0723045748e-06
3.8024902344e+01 5.7392579649e-06 2.7037739197e-06 3.0354840453e-06
3.8085937500e+01 5.6521649711e-06 2.6625746321e-06 2.9895903390e-06
3.8146972656e+01 5.5603576440e-06 2.6155936411e-06 2.9447640029e-06
3.8208007812e+01 5.5311275383e-06 2.6011826481e-06 2.9299448901e-06
3.8269042969e+01 5.4919298438e-06 2.5813280355e-06 2.9106018083e-06
3.8330078125e+01 5.3996927306e-06 2.5347994270e-06 2.8648933036e-06
3.8391113281e+01 5.3329633846e-06 2.5038162108e-06 2.8291471738e-06
3.8452148438e+01 5.3225979898e-06 2.4981216676e-06 2.8244763223e-06
3.8513183594e+01 5.2186120801e-06 2.4477741155e-06 2.7708379646e-06
3.8574218750e+01 5.1431312690e-06 2.4084719875e-06 2.7346592815e-06
3.8635253906e+01 5.0481242355e-06 2.3712037992e-06 2.6769204363e-06
3.8696289062e+01 4.9971463442e-06 2.3457417651e-06 2.6514045791e-06
3.8757324219e+01 4.9871251307e-06 2.3332876155e-06 2.6538375153e-06
3.8818359375e+01 4.9380439668e-06 2.3155975015e-06 2.6224464653e-06
3.8879394531e+01 4.8594710233e-06 2.2815231897e-06 2.5779478336e-06
3.8940429688e+01 4.8037174771e-06 2.2551559039e-06 2.5485615732e-06
3.9001464844e+01 4.7002423680e-06 2.2049711716e-06 2.4952711965e-06
3.9062500000e+01 4.6262507852e-06 2.1678770173e-06 2.4583737679e-06
3.9123535156e+01 4.5902993387e-06 2.1514974385e-06 2.4388019002e-06
3.9184570312e+01 4.5494433739e-06 2.1376335493e-06 2.4118098246e-06
3.9245605469e+01 4.4503218866e-06 2.0866190489e-06 2.3637028377e-06
3.9306640625e+01 4.4115310620e-06 2.0694741057e-06 2.3420569563e-06
3.9367675781e+01 4.3670149726e-06 2.0512900738e-06 2.3157248988e-06
3.9428710938e+01 4.3067561344e-06 2.0181283014e-06 2.2886278331e-06
3.9489746094e+01 4.2452205882e-06 1.9856694237e-06 2.2595511645e-06
3.9550781250e+01 4.2210920247e-06 1.9740359433e-06 2.2470560814e-06
3.9611816406e+01 4.1887762400e-06 1.9581294641e-06 2.2306467759e-06
3.9672851562e+01 4.1744398320e-06 1.9478998231e-06 2.2265400090e-06
3.9733886719e+01 4.1326806015e-06 1.9273086558e-06 2.2053719457e-06
3.9794921875e+01 4.0983715399e-06 1.9159312335e-06 2.1824403064e-06
3.9855957031e+01 4.0241912009e-06 1.8818521837e-06 2.1423390172e-06
3.9916992188e+01 3.9401952402e-06 1.8474640930e-06 2.0927311473e-06
3.9978027344e+01 3.9008512748e-06 1.8301605177e-06 2.0706907571e-06
4.0039062500e+01 3.8238051113e-06 1.7951384051e-06 2.0286667062e-06
4.0100097656e+01 3.7863046851e-06 1.7779603953e-06 2.0083442898e-06
4.0161132812e+01 3.7754439988e-06 1.7718837355e-06 2.0035602633e-06
4.0222167969e+01 3.7531055310e-06 1.7630527545e-06 1.9900527765e-06
4.0283203125e+01 3.7167489402e-06 1.7434442855e-06 1.9733046547e-06
4.0344238281e+01 3.6681830039e-06 1.7202579115e-06 1.9479250924e-06
