# q_distance branch_1_THz branch_2_THz branch_3_THz branch_4_THz branch_5_THz branch_6_THz branch_7_THz branch_8_THz branch_9_THz branch_10_THz branch_11_THz branch_12_THz
1.906078431236448156e-01 1.075403396174766213e+00 1.435105293214748556e+00 2.315988648421387630e+00 2.422032529807383483e+00 2.615451190483360833e+00 3.350276502670626488e+00 4.931828480167730788e+00 5.183322639906871920e+00 5.396457210295617202e+00 5.564217630604700204e+00 6.092609963194425049e+00 6.390026999538325647e+00
1.913757881161984031e-01 1.071741401375799096e+00 1.436693805926895440e+00 2.317885413432525077e+00 2.430722091306463550e+00 2.619189227868992553e+00 3.348171217951961598e+00 4.931494810351653157e+00 5.184389240666118503e+00 5.391638048160349861e+00 5.561865317614587134e+00 6.092917879088057376e+00 6.390223017742994394e+00
1.921437331087519906e-01 1.068176162108576355e+00 1.438262072811731240e+00 2.319550282731245971e+00 2.439136683668801986e+00 2.622947511538896048e+00 3.346129871776202691e+00 4.931180730946628898e+00 5.185609150490218866e+00 5.386794482968960907e+00 5.559582000936623913e+00 6.093200867667015075e+00 6.390400237097877856e+00
1.929116781013055781e-01 1.064712394892836533e+00 1.439806901136744477e+00 2.320999278300349467e+00 2.447266580688845394e+00 2.626706156524161617e+00 3.344156428351548804e+00 4.930886460003423899e+00 5.186986841836618289e+00 5.381925681310113951e+00 5.557369754971682951e+00 6.093459786593804495e+00 6.390559357716161237e+00
1.936796230938591656e-01 1.061354832186982122e+00 1.441324992183369069e+00 2.322248494898954796e+00 2.455102261309421774e+00 2.630445501322599799e+00 3.342254744985569292e+00 4.930612137537251805e+00 5.188526625259378910e+00 5.377030798954599788e+00 5.555230679290932727e+00 6.093695526726692790e+00 6.390701117633075690e+00
1.944475680864127531e-01 1.058108214957976356e+00 1.442812943678247972e+00 2.323313927884977037e+00 2.462634442700624149e+00 2.634146285959035882e+00 3.340428541677370244e+00 4.930357820937223856e+00 5.190232629523499064e+00 5.372108991906804576e+00 5.553166900643399018e+00 6.093909010844470231e+00 6.390826291285462979e+00
1.952155130789663406e-01 1.054977284885133315e+00 1.444267252736569196e+00 2.324211329611461707e+00 2.469854115147748885e+00 2.637789800781711769e+00 3.338681368966470941e+00 4.930123480494892796e+00 5.192108779966689625e+00 5.367159429469702481e+00 5.551180574795980149e+00 6.094101192355632080e+00 6.390935687962376655e+00
1.959834580715199281e-01 1.051966776208950627e+00 1.445684319342505741e+00 2.324956093355330822e+00 2.476752578473849109e+00 2.641358006948317794e+00 3.337016574304615624e+00 4.929908995091513368e+00 5.194158774401938850e+00 5.362181310095132325e+00 5.549273888178157144e+00 6.094273053990181488e+00 6.391030150227732243e+00
1.967514030640735156e-01 1.049081407239130570e+00 1.447060450390048159e+00 2.325563162684773921e+00 2.483321479654994945e+00 2.644833630607954511e+00 3.335437267283301033e+00 4.929714148086255854e+00 5.196386055493110945e+00 5.357173881153375561e+00 5.547449059301993834e+00 6.094425606472547940e+00 6.391110552316254356e+00
1.975193480566271031e-01 1.046325871539306451e+00 1.448391864305600185e+00 2.326046963504281528e+00 2.489552851218327589e+00 2.648200233454016672e+00 3.333946284116632519e+00 4.929538623449920109e+00 5.198793777974678676e+00 5.352136464316805231e+00 5.545708339926172847e+00 6.094559887174247237e+00 6.391177798503783869e+00
1.982872930491806907e-01 1.043704828809022933e+00 1.449674696270812246e+00 2.326421355676988600e+00 2.495439149947690005e+00 2.651442262665258287e+00 3.332546151843544635e+00 4.929382002190952683e+00 5.201384768197083730e+00 5.347068489141572734e+00 5.544054015931362045e+00 6.094676958745343320e+00 6.391232821453425750e+00
1.990552380417342782e-01 1.041222895487330602e+00 1.450905004061035397e+00 2.326699601042821364e+00 2.500973295361352822e+00 2.654545083337729761e+00 3.331239052772620557e+00 4.929243759122412527e+00 5.204161472032203584e+00 5.341969538876598200e+00 5.542488407872828482e+00 6.094777907723813115e+00 6.391276580538878704e+00
1.998231830342878657e-01 1.038884635105612686e+00 1.452078774510795922e+00 2.326894344757600042e+00 2.506148707374764584e+00 2.657494996409281107e+00 3.330026789743559146e+00 4.929123260020214836e+00 5.207125884755264167e+00 5.336839414945034221e+00 5.541013871175352712e+00 6.094863843122382718e+00 6.391310060146497385e+00
2.005911280268414532e-01 1.036694548421058570e+00 1.453191930613302096e+00 2.327017607109560959e+00 2.510959342521147164e+00 2.660279244854193870e+00 3.328910752818379670e+00 4.929019759224059882e+00 5.210279452350162543e+00 5.331678230709594679e+00 5.539632795934595677e+00 6.094935894992423719e+00 6.391334267957827997e+00
2.013590730193950407e-01 1.034657063365616914e+00 1.454240339255758796e+00 2.327080783273334230e+00 2.515399728077598152e+00 2.662886010630472811e+00 3.327891888040092283e+00 4.928932397733280624e+00 5.213622926239795063e+00 5.326486552574651867e+00 5.538347606289010905e+00 6.094995212964986919e+00 6.391350233214287968e+00
2.021270180119486282e-01 1.032776524848875610e+00 1.455219819586630381e+00 2.327094648796690812e+00 2.519464993436663747e+00 2.665304404537089944e+00 3.326970668903367567e+00 4.928860201849951217e+00 5.217156139607129539e+00 5.321265620309084454e+00 5.537160759326437365e+00 6.095042964769109339e+00 6.391359004966060020e+00
2.028949630045022157e-01 1.031057184456453113e+00 1.456126152004427521e+00 2.327069368953243345e+00 2.523150898075438686e+00 2.667524450811872949e+00 3.326147071169169411e+00 4.928802082421075426e+00 5.220877646561635999e+00 5.316017705379692870e+00 5.536074743490241978e+00 6.095080334727888349e+00 6.391361650307135100e+00
2.036629079970558032e-01 1.029503190088957520e+00 1.456955087750898548e+00 2.327014510415368775e+00 2.526453855507598600e+00 2.669537067992344248e+00 3.325420551621537157e+00 4.928756834730693370e+00 5.224784110235255241e+00 5.310746721249387292e+00 5.535092076451268994e+00 6.095108522233051218e+00 6.391359252598743268e+00
2.044308529896093907e-01 1.028118575589153316e+00 1.457702359083797194e+00 2.326939053993925199e+00 2.529370952658667182e+00 2.671334047283097313e+00 3.324790031309343252e+00 4.928723139090515737e+00 5.228869205645199081e+00 5.305459319834586296e+00 5.534215302413739934e+00 6.095128740198949124e+00 6.391352909683513772e+00
2.051987979821629782e-01 1.026907250407729011e+00 1.458363689996660328e+00 2.326851407449260112e+00 2.531899964180890361e+00 2.672908029430126842e+00 3.324253883739809456e+00 4.928699562175136606e+00 5.233121521549405131e+00 5.300166989920626293e+00 5.533446988825972745e+00 6.095142213497178219e+00 6.391343732092731322e+00
2.059667429747165657e-01 1.025872989360202103e+00 1.458934807444743242e+00 2.326759417599308044e+00 2.534039361319180728e+00 2.674252480896549322e+00 3.323809928395216495e+00 4.928684559143990285e+00 5.237520227655615201e+00 5.294890391191401591e+00 5.532789722470297100e+00 6.095150177373291456e+00 6.391332841249342422e+00
2.067346879672701532e-01 1.025019422529254376e+00 1.459411453027904537e+00 2.326670381136384691e+00 2.535788315051130670e+00 2.675361669964279265e+00 3.323455429833018115e+00 4.928676476587554589e+00 5.242025252349731268e+00 5.289669178716910558e+00 5.532246104910753637e+00 6.095153875847252323e+00 6.391321367669270614e+00
2.075026329598237407e-01 1.024350025367903871e+00 1.459789395072537577e+00 2.326591053716753343e+00 2.537146693347839932e+00 2.676230643249968733e+00 3.323187102506001356e+00 4.928673556329578709e+00 5.246552354701822019e+00 5.284586934141724868e+00 5.531818747282407855e+00 6.095154560099474317e+00 6.391310449163960961e+00
2.082705779523773282e-01 1.023868109059835385e+00 1.460064441046602157e+00 2.326527657009539674e+00 2.538115052533644000e+00 2.676855203017112661e+00 3.323001121308462924e+00 4.928673940110441798e+00 5.250901395690109830e+00 5.279842898627501668e+00 5.531510264412063727e+00 6.095153486844637314e+00 6.391301229046922217e+00
2.090385229449309157e-01 1.023576811193094960e+00 1.460232450233371004e+00 2.326485883487383166e+00 2.538694622856322081e+00 2.677231885586194959e+00 3.322893137721235846e+00 4.928675675168802783e+00 5.254535190575936987e+00 5.275973125601923996e+00 5.531323268267031246e+00 6.095151916695512817e+00 6.391294854347273180e+00
2.098064679374845032e-01 1.023479086802886906e+00 1.460289346582127834e+00 2.326470898814114285e+00 2.538887288509820372e+00 2.677357941087163518e+00 3.322858301299134176e+00 4.928676720730109651e+00 5.256136220455497998e+00 5.274293775266013284e+00 5.531260360736389714e+00 6.095151112519304526e+00 6.391292474033345883e+00
2.098064679374845032e-01 1.023479086802886906e+00 1.460289346582127834e+00 2.326470898814114285e+00 2.538887288509820372e+00 2.677357941087163518e+00 3.322858301299134176e+00 4.928676720730109651e+00 5.256136220455497998e+00 5.274293775266013284e+00 5.531260360736389714e+00 6.095151112519304526e+00 6.391292474033345883e+00
2.113423578892640042e-01 1.023875215105181979e+00 1.460053897520160460e+00 2.326539321428718665e+00 2.538122556637737226e+00 2.676850629986580632e+00 3.322986321736013604e+00 4.928668185455313377e+00 5.250495981375982169e+00 5.280243817367784587e+00 5.531517120810595323e+00 6.095156854934116630e+00 6.391304291568790319e+00
2.128782478410435053e-01 1.025076171225506760e+00 1.459327269487320056e+00 2.326763645827159444e+00 2.535847940054596350e+00 2.675324881046162062e+00 3.323337453092244598e+00 4.928630550947866951e+00 5.240099719247058196e+00 5.291558852686157444e+00 5.532300843446849470e+00 6.095180799450383269e+00 6.391345845613419563e+00
2.144141377928230063e-01 1.027098219257227107e+00 1.458080491265760337e+00 2.327165888776657088e+00 2.532098936930869737e+00 2.672782725364767131e+00 3.323858040869441588e+00 4.928545189300176155e+00 5.228608880136448533e+00 5.304559197424551620e+00 5.533631099756508576e+00 6.095232962066606142e+00 6.391426220281896775e+00
2.159500277446025074e-01 1.029954018310252684e+00 1.456286830014751343e+00 2.327758982245584640e+00 2.526918145928381154e+00 2.669236314282008138e+00 3.324489825692514167e+00 4.928392983658794968e+00 5.216636173863275161e+00 5.318611132324797097e+00 5.535526401694622400e+00 6.095323237236550007e+00 6.391554366633718232e+00
2.174859176963820084e-01 1.033652474562745116e+00 1.453922142964234165e+00 2.328546214018191840e+00 2.520353860248360611e+00 2.664707795007828839e+00 3.325171337714452058e+00 4.928154725255950552e+00 5.204333964393380363e+00 5.333538885006639418e+00 5.538003847462626972e+00 6.095461346597375929e+00 6.391739051523010140e+00
2.190218076481615095e-01 1.038198640422157037e+00 1.450965182991583502e+00 2.329520472901465578e+00 2.512458655043836142e+00 2.659229398494485253e+00 3.325839280464876424e+00 4.927811540397980750e+00 5.191756392488220406e+00 5.349262909679233680e+00 5.541078754982764920e+00 6.095656789053250257e+00 6.391988808898809715e+00
2.205576975999410105e-01 1.043593662490976071e+00 1.447397847129898940e+00 2.330663270095230111e+00 2.503288040728538721e+00 2.652843787216970561e+00 3.326429832076505555e+00 4.927345333349705925e+00 5.178928147455179598e+00 5.365731538453292870e+00 5.544764296717255903e+00 6.095918792663348462e+00 6.392311893925331390e+00
2.220935875517205116e-01 1.049834778393440748e+00 1.443205359497464091e+00 2.331943494093599245e+00 2.492899237353695341e+00 2.645604722322795421e+00 3.326879809753775508e+00 4.926739229140922660e+00 5.165863370426306389e+00 5.382902512903630310e+00 5.549071150470783920e+00 6.096256268775757547e+00 6.392716240261605343e+00
2.236294775035000126e-01 1.056915360883439625e+00 1.438376383208028519e+00 2.333315842461488376e+00 2.481350106080778328e+00 2.637578120271398596e+00 3.327127663047662942e+00 4.925977999359425041e+00 5.152572280733917154e+00 5.400736795729999429e+00 5.554007181258123538e+00 6.096677768829744437e+00 6.393209420802353549e+00
2.251653674552795137e-01 1.064825006113833350e+00 1.432903059265493662e+00 2.334718865358906825e+00 2.468698255632880034e+00 2.628843573545196488e+00 3.327114280163958160e+00 4.925048454158471145e+00 5.139063932999232698e+00 5.419196246936010652e+00 5.559577168690140958e+00 6.097191444219251188e+00 6.393798612137466364e+00
2.267012574070590147e-01 1.073549661588225845e+00 1.426780973966450983e+00 2.336072563660825274e+00 2.455000326329689564e+00 2.619496397753446892e+00 3.326783607266730503e+00 4.923939785052421136e+00 5.125347525107159186e+00 5.438242737216550715e+00 5.565782592596332456e+00 6.097805009570724799e+00 6.394490562937637179e+00
2.282371473588385158e-01 1.083071788203467500e+00 1.420009059626664127e+00 2.337275529763788384e+00 2.440311442809580011e+00 2.609650218020875378e+00 3.326083092616832104e+00 4.922643845524620865e+00 5.111433088931079283e+00 5.457837860514461070e+00 5.572621486857893380e+00 6.098525709739809564e+00 6.395291566419699869e+00
2.297730373106180168e-01 1.093370549969049144e+00 1.412589436247140950e+00 2.338201738465665258e+00 2.424684818928636076e+00 2.599439984507722734e+00 3.324963975280625483e+00 4.921155359813713659e+00 5.097331889808007332e+00 5.477942914592616397e+00 5.580088367897461765e+00 6.099360290775392990e+00 6.396207436988621708e+00
2.313089272623975179e-01 1.104422024477170083e+00 1.404527203844730510e+00 2.338697346223880480e+00 2.408171494174832894e+00 2.589025052935602034e+00 3.323381442474602654e+00 4.919472054162369545e+00 5.083056676015650588e+00 5.498519004234013963e+00 5.588174240285127325e+00 6.100314975038032550e+00 6.397243491095714774e+00
2.328448172141770189e-01 1.116199426988305987e+00 1.395830196482845897e+00 2.338578310942899030e+00 2.390820179542457069e+00 2.578591509951060790e+00 3.321294681078503785e+00 4.917594708927629732e+00 5.068621844416104416e+00 5.519527197728726797e+00 5.596866677854468008e+00 6.101395440594638231e+00 6.398404532295823621e+00
2.343807071659565200e-01 1.128673341065489000e+00 1.386508709534670203e+00 2.337630340712867572e+00 2.372677191402509322e+00 2.568352225602485106e+00 3.318666848231846433e+00 4.915527133885399635e+00 5.054043555152470724e+00 5.540928701444845395e+00 5.606149974952841397e+00 6.102606804944501917e+00 6.399694840431491727e+00
2.359165971177360210e-01 1.141811948990998138e+00 1.376575211461343207e+00 2.335613499359435075e+00 2.353786453768280218e+00 2.558542295353565255e+00 3.315464983948613220e+00 4.913276072482534396e+00 5.039339812421082421e+00 5.562685033875976792e+00 5.616005359297320254e+00 6.103953613065595363e+00 6.401118164821228973e+00
2.374524870695155221e-01 1.155581255676708885e+00 1.366044050519989783e+00 2.332274241707413598e+00 2.334189551911917349e+00 2.549407089355876455e+00 3.311659885937372483e+00 4.910851043461192056e+00 5.024530520280073631e+00 5.584758189208268497e+00 5.626411255595233918e+00 6.105439829706166499e+00 6.402677721282413970e+00
2.389883770212950231e-01 1.169945300370651475e+00 1.354931165496158219e+00 2.313925823110908997e+00 2.327366713178744995e+00 2.541181065921882531e+00 3.307225963748230413e+00 4.908264130076624099e+00 5.009637518107024512e+00 5.607110785238318407e+00 5.637343587723370852e+00 6.107068835787263339e+00 6.404376192778923560e+00
2.405242669730745242e-01 1.184866351104135740e+00 1.343253807958032953e+00 2.293032473107774916e+00 2.320681796745909242e+00 2.534058859088091253e+00 3.302141086294132943e+00 4.905529728040046500e+00 4.994684597832964812e+00 5.629706193256589053e+00 5.648776106834130672e+00 6.108843428727725566e+00 6.406215733449056593e+00
2.420601569248540252e-01 1.200305077452402891e+00 1.331030281819811867e+00 2.271544709486343017e+00 2.312077131167853850e+00 2.528165410836163751e+00 3.296386433909052283e+00 4.902664263426378177e+00 4.979697503573587092e+00 5.652508649185732814e+00 5.660680733165809109e+00 6.110765826456623806e+00 6.408197975742029762e+00
2.435960468766335263e-01 1.216220697738096046e+00 1.318279704317549594e+00 2.249495885528587369e+00 2.301497582900142280e+00 2.523535661735336166e+00 3.289946363519720141e+00 4.899685891242165248e+00 4.964703913311478978e+00 5.673027900407234370e+00 5.675483346288536346e+00 6.112837674838869084e+00 6.410324040370623422e+00
2.451319368284130273e-01 1.232571097232217694e+00 1.305021790947161975e+00 2.226917650209780053e+00 2.288977802348634238e+00 2.520112167099856304e+00 3.282808293270668365e+00 4.896614184334294073e+00 4.949733401631721819e+00 5.685786893001528952e+00 5.698596510384373204e+00 6.115060058209337512e+00 6.412594548774121606e+00
2.466678267801925284e-01 1.249312914143452913e+00 1.291276665559756953e+00 2.203840101857903022e+00 2.274626550676402292e+00 2.517760951673517766e+00 3.274962611064649476e+00 4.893469821020747013e+00 4.934817382062501423e+00 5.698926168566528894e+00 5.721815458878931615e+00 6.117433512688725372e+00 6.415009637778660512e+00
2.482037167319720294e-01 1.266401590166238433e+00 1.277064695690055762e+00 2.180291944726356679e+00 2.258600521207862588e+00 2.516297879262578086e+00 3.266402609948731772e+00 4.890274278405663644e+00 4.919989027266629122e+00 5.712413659478365879e+00 5.745108645105941214e+00 6.119958041940917859e+00 6.417568976141327042e+00
2.497396066837515305e-01 1.262406352318714342e+00 1.283791381996036485e+00 2.156300649425144211e+00 2.241077649747759359e+00 2.515515544451592422e+00 3.257124452063826059e+00 4.887049536933935734e+00 4.905283165146456348e+00 5.726217049465825326e+00 5.768445689557631262e+00 6.122633135026189777e+00 6.420271782669188632e+00
2.512754966355310593e-01 1.247322092627141776e+00 1.301435329392882645e+00 2.131892619990710891e+00 2.222236572224123741e+00 2.515204030153627368e+00 3.247127161949952878e+00 4.883817800437725509e+00 4.890736148859796018e+00 5.740304022692526154e+00 5.791797399579672323e+00 6.125457786006585970e+00 6.423116845614130099e+00
2.528113865873105603e-01 1.231832263870176192e+00 1.319285173891314278e+00 2.107093372586783531e+00 2.202244085207403668e+00 2.515163678024179283e+00 3.236412649326145363e+00 4.876385698806223523e+00 4.880601234782689701e+00 5.754642484200474861e+00 5.815135779052686971e+00 6.128430514968385090e+00 6.426102543058167527e+00
2.543472765390900614e-01 1.215957026235990890e+00 1.337291219803926401e+00 2.081927733778471623e+00 2.181249327412857486e+00 2.515211156346547128e+00 3.224985761007657992e+00 4.862270714845733366e+00 4.877421727258252737e+00 5.769200751724945064e+00 5.838434029494743882e+00 6.131549390141005418e+00 6.429226864021003962e+00
2.558831664908695624e-01 1.199716292449956478e+00 1.355402125222041176e+00 2.056420070582618553e+00 2.159382403471695966e+00 2.515181106667789379e+00 3.212854361348359777e+00 4.848431057371796804e+00 4.874300668072002019e+00 5.783947719766487694e+00 5.861666543910619254e+00 6.134812050810502626e+00 6.432487430041303966e+00
2.574190564426490635e-01 1.183129681876856187e+00 1.373564604370703934e+00 2.030594571025723827e+00 2.136755433169208906e+00 2.514925388127341677e+00 3.200029440466654496e+00 4.834907296393651244e+00 4.871258754686316195e+00 5.798852997441053425e+00 5.884808894594608653e+00 6.138215730748618704e+00 6.435881517004598429e+00
2.589549463944285645e-01 1.166216486954086307e+00 1.391723012311574692e+00 2.004475604398356925e+00 2.113464654507823504e+00 2.514311292574432422e+00 3.186525249490236522e+00 4.821740428498841879e+00 4.868315819249545484e+00 5.813887022052606213e+00 5.907837815970410134e+00 6.141757281903399424e+00 6.439406077013169138e+00
2.604908363462080656e-01 1.148995649921597195e+00 1.409818765655353801e+00 1.978088207780816621e+00 2.089592791710988884e+00 2.513219519884230202e+00 3.172359462095436733e+00 4.808971562468904892e+00 4.865490678996837737e+00 5.829021150580397936e+00 5.930731183430009601e+00 6.145433198124507612e+00 6.443057760116338351e+00
2.620267262979875666e-01 1.131485747981575196e+00 1.427789523081194334e+00 1.951458775343604568e+00 2.065211297563509962e+00 2.511542303459966430e+00 3.157553361671509684e+00 4.796641575398590263e+00 4.862801009199909430e+00 5.844227731380177815e+00 5.953467989016311357e+00 6.149239638723922319e+00 6.446832935742383697e+00
2.635626162497670677e-01 1.113704985205225872e+00 1.445567996191005733e+00 1.924616080328563017e+00 2.040382312805598453e+00 2.509181841269212399e+00 3.142132053450429119e+00 4.784790742397341035e+00 4.860263238008633913e+00 5.859480158399227534e+00 5.976028314684171505e+00 6.153172451700623213e+00 6.450727713695651566e+00
2.650985062015465688e-01 1.095671189694313874e+00 1.463080162436733112e+00 1.897592858674213900e+00 2.015160306901218501e+00 2.506049064721174613e+00 3.126124700837955572e+00 4.773458344288198596e+00 4.857892462332681127e+00 5.874752910128176353e+00 5.998393303772657781e+00 6.157227196484918785e+00 6.454737964603726397e+00
2.666343961533260698e-01 1.077401814691121285e+00 1.480242460495795997e+00 1.870428375093490914e+00 1.989593420426239767e+00 2.502062720278031005e+00 3.109564784876072352e+00 4.762682259102508198e+00 4.855702383746898221e+00 5.890021575383068253e+00 6.020545131228444369e+00 6.161399166084168044e+00 6.458859339719698056e+00
2.681702861051055709e-01 1.058913942507718975e+00 1.496957159301797402e+00 1.843172782374597141e+00 1.963724550213978404e+00 2.497148716346592412e+00 3.092490385155482358e+00 4.752498544520279644e+00 4.853705263262526159e+00 5.905262867849035757e+00 6.042466973036773936e+00 6.165683408536096977e+00 6.463087290003239005e+00
2.697061760568850719e-01 1.040224290309064159e+00 1.513104256349709464e+00 1.815894921487877456e+00 1.937592222201994341e+00 2.491239682866805527e+00 3.074944479453453727e+00 4.742941019632344712e+00 4.851911893684691002e+00 5.920454631137459067e+00 6.064142975241587408e+00 6.170074747598471632e+00 6.467417084421162699e+00
2.712420660086645730e-01 1.021349216933334914e+00 1.528526356540352849e+00 1.788697116232482731e+00 1.911231293317509072e+00 2.484274693531044242e+00 3.056975257746995300e+00 4.734040855401089765e+00 4.850331588174053188e+00 5.935575835923423860e+00 6.085558222870700362e+00 6.174567802624519430e+00 6.471843827423650275e+00
2.727779559604440740e-01 1.002304730065992633e+00 1.542998363821287855e+00 1.761745137698176755e+00 1.884673517585368385e+00 2.476199105969657310e+00 3.038636443871858717e+00 4.725826183870600161e+00 4.848972183549162374e+00 5.950606570547546603e+00 6.106698709023944183e+00 6.179157007591645545e+00 6.476362475565878185e+00
2.743138459122235751e-01 9.831064932016929658e-01 1.556161990105989990e+00 1.735333345045020792e+00 1.857948005204584030e+00 2.466964481350533145e+00 3.019987614776701967e+00 4.718321736435176383e+00 4.847840056806826503e+00 5.965528026291914365e+00 6.127551304331904980e+00 6.183836629267377205e+00 6.480967853256800026e+00
2.758497358640030761e-01 9.637698319310969985e-01 1.567374598020313980e+00 1.710035501590450036e+00 1.831081597549545359e+00 2.456528550799367938e+00 3.001094502871445080e+00 4.711548521250024990e+00 4.846940153303676446e+00 5.980322478376884909e+00 6.148103726949448067e+00 6.188600784510086328e+00 6.485654667627156478e+00
2.773856258157825772e-01 9.443097391789158079e-01 1.575359459809936746e+00 1.687054205215678948e+00 1.804099176197285992e+00 2.444855201600261818e+00 2.982029261234633299e+00 4.705523549123867610e+00 4.846276025033401602e+00 5.994973263576405031e+00 6.168344513210817226e+00 6.193443456714037509e+00 6.490417522517520688e+00
2.789215157675620782e-01 9.247408790964719572e-01 1.577610730320223587e+00 1.668815663655257131e+00 1.777023920162374315e+00 2.431914461278131601e+00 2.962870664356346939e+00 4.700259615975603822e+00 4.845849877451792409e+00 6.009464755214650289e+00 6.188262989041253270e+00 6.198358511417890071e+00 6.495250931594505062e+00
2.804574057193415793e-01 9.050775893785153459e-01 1.570824992675667664e+00 1.658537992872809896e+00 1.749877522423318954e+00 2.417682462459369575e+00 2.943704208748838980e+00 4.695765148213856044e+00 4.845662623344440867e+00 6.023782336186772390e+00 6.203339711103812881e+00 6.207849242193079320e+00 6.500149330609187537e+00
2.819932956711210803e-01 8.853338818302493030e-01 1.554617766115773847e+00 1.656514695094908340e+00 1.722680374406191817e+00 2.402141375906435172e+00 2.924622068539765252e+00 4.692044115300545215e+00 4.845713942298184307e+00 6.037912370540216678e+00 6.208380729220326799e+00 6.227094095351492165e+00 6.505107088816556526e+00
2.835291856229005814e-01 8.655234410593021233e-01 1.532304993527794590e+00 1.659333354220958956e+00 1.695451725215844307e+00 2.385279303335667400e+00 2.905722851888814517e+00 4.689096011412438259e+00 4.846002344423825825e+00 6.051842174060089619e+00 6.213475163466706697e+00 6.245989080136216565e+00 6.510118519578387719e+00
2.850650755746800824e-01 8.456596212084610542e-01 1.506853779961982109e+00 1.663925340433721534e+00 1.668209820955782074e+00 2.367090125523289679e+00 2.887111096150460021e+00 4.686915905668679549e+00 4.846525237081295678e+00 6.065559984221408740e+00 6.218616548379901410e+00 6.264526412009488787e+00 6.515177890174636666e+00
2.866009655264595835e-01 8.257554406810575509e-01 1.479782759362733069e+00 1.640972028357979173e+00 1.668666214227927824e+00 2.347573304719424936e+00 2.868896435281078627e+00 4.685494558004530852e+00 4.847278993474731124e+00 6.079054929801041673e+00 6.223798367266920373e+00 6.282698966087843395e+00 6.520279430850282942e+00
2.881368554782390845e-01 8.058235748412716504e-01 1.451801206375911368e+00 1.613754946078761687e+00 1.672737778404199238e+00 2.326733643448281263e+00 2.851192374935549445e+00 4.684818595593988277e+00 4.848259022110092076e+00 6.092317000382401204e+00 6.229014063526469691e+00 6.300500253844539600e+00 6.525417343125615055e+00
2.896727454300185856e-01 7.858763466989966417e-01 1.423259893597339731e+00 1.586574506346731139e+00 1.675678831252772172e+00 2.304581004305066294e+00 2.834114622411652906e+00 4.684870742884761796e+00 4.849459836237723920e+00 6.105337015934842348e+00 6.234257051403773175e+00 6.317924400681034669e+00 6.530585807398526121e+00
2.912086353817980866e-01 7.659257156132260880e-01 1.394347824521680490e+00 1.559446069129044155e+00 1.677190519353769504e+00 2.281129997316334368e+00 2.817778943395598201e+00 4.685630096903770969e+00 4.850875122532877448e+00 6.118106596606352809e+00 6.239520726221590152e+00 6.334966124339135085e+00 6.535778989867277566e+00
2.927445253335775877e-01 7.459832640701596906e-01 1.365175539462367249e+00 1.532384510577558867e+00 1.677055581244350391e+00 2.256399642791109272e+00 2.802298557517866495e+00 4.687072438574359623e+00 4.852497808395187739e+00 6.130618132831553879e+00 6.244798474129185983e+00 6.351620714120117306e+00 6.540991048801967800e+00
2.942804152853570887e-01 7.260601826139992943e-01 1.335812519854066460e+00 1.505404307200786995e+00 1.675103890048094568e+00 2.230413018369764355e+00 2.787781139637099059e+00 4.689170570370124302e+00 4.854320127370684190e+00 6.142864755826530576e+00 6.250083681409057235e+00 6.367884010873233080e+00 6.546216140192087529e+00
2.958163052371365898e-01 7.061672530298517270e-01 1.306305240534629597e+00 1.478519616960248584e+00 1.671197613604009646e+00 2.203196899223826222e+00 2.774325559041867173e+00 4.691894670688151692e+00 4.856333682314832423e+00 6.154840308516446257e+00 6.255369743378918379e+00 6.383752387712954501e+00 6.551448422796711135e+00
2.973521951889160908e-01 6.863148299012458153e-01 1.276686492234019976e+00 1.451744358294984050e+00 1.665225171705236873e+00 2.174781400147210331e+00 2.762018554964308592e+00 4.695212655798181700e+00 4.858529506020427213e+00 6.166539316920958136e+00 6.260650072923880316e+00 6.399222731422320898e+00 6.556682062622835261e+00
2.988880851406955919e-01 6.665128206899119112e-01 1.246980490577298095e+00 1.425092287924346390e+00 1.657099222509754277e+00 2.145199627701560363e+00 2.750931600184351122e+00 4.699090541033373647e+00 4.860898119129048567e+00 6.177956962005439756e+00 6.265918108690875066e+00 6.414292424498477807e+00 6.561911236856180274e+00
3.004239750924750929e-01 6.467706645152134781e-01 1.217205823432105261e+00 1.398577078155642139e+00 1.646756349373750705e+00 2.114487349737891542e+00 2.741118229717365296e+00 4.703492793941070005e+00 4.863429585228424834e+00 6.189089051992112900e+00 6.271167322974436686e+00 6.428959327795778833e+00 6.567130137267681356e+00
3.019598650442545940e-01 6.270973098455540073e-01 1.187377228306033317e+00 1.372212394323519824e+00 1.634157194733340424e+00 2.082682688616572353e+00 2.732612096264402712e+00 4.708382673313980860e+00 4.866113563110175733e+00 6.199931995114520866e+00 6.276391229319815857e+00 6.443221763721678208e+00 6.572332973117795518e+00
3.034957549960340950e-01 6.075011913577218481e-01 1.157506706354539450e+00 1.346011972905012399e+00 1.619286332885185420e+00 2.049825843383871860e+00 2.725425953970638027e+00 4.713722549286382346e+00 4.868939356223370041e+00 6.210482772790347106e+00 6.281583389866312928e+00 6.457078499940950955e+00 6.577513973579717899e+00
3.050316449478135961e-01 5.879902062741232394e-01 1.127604244663478417e+00 1.319989700782593367e+00 1.602151506281374260e+00 2.015958845117548748e+00 2.719551674125451513e+00 4.719474200930295460e+00 4.871895959409432209e+00 6.220738913181603991e+00 6.286737422450596746e+00 6.470528733544329114e+00 6.582667389701864380e+00
