# freq_THz  G_total_s  G_Ga_s  G_S_s
# Smoothed MD-derived velocity power spectrum. Common normalization: integral(G_total_s) = 3*primitive_atoms.
# Gaussian_sigma_THz=0.1; mass_weighted=True; primitive_atoms=4; total_equals_sum_of_partials=True
1.3610839844e+01 2.9576676447e-02 1.1106343890e-02 1.8470332557e-02
1.3671875000e+01 2.8354507013e-02 1.0719240009e-02 1.7635267004e-02
1.3732910156e+01 2.7242796940e-02 1.0373515510e-02 1.6869281430e-02
1.3793945312e+01 2.6199753043e-02 1.0050784034e-02 1.6148969009e-02
1.3854980469e+01 2.5208158646e-02 9.7420056311e-03 1.5466153015e-02
1.3916015625e+01 2.4277781097e-02 9.4511368421e-03 1.4826644255e-02
1.3977050781e+01 2.3406424243e-02 9.1784442301e-03 1.4227980013e-02
1.4038085938e+01 2.2570503908e-02 8.9138976177e-03 1.3656606290e-02
1.4099121094e+01 2.1758104629e-02 8.6509686757e-03 1.3107135953e-02
1.4160156250e+01 2.0984200251e-02 8.3954386979e-03 1.2588761553e-02
1.4221191406e+01 2.0262917801e-02 8.1550703120e-03 1.2107847489e-02
1.4282226562e+01 1.9583590159e-02 7.9281712705e-03 1.1655418889e-02
1.4343261719e+01 1.8927916742e-02 7.7083431560e-03 1.1219573586e-02
1.4404296875e+01 1.8298628917e-02 7.4960646432e-03 1.0802564274e-02
1.4465332031e+01 1.7718334751e-02 7.3001127790e-03 1.0418221972e-02
1.4526367188e+01 1.7203898655e-02 7.1283079604e-03 1.0075590695e-02
1.4587402344e+01 1.6746302238e-02 6.9779609950e-03 9.7683412429e-03
1.4648437500e+01 1.6316054333e-02 6.8358981131e-03 9.4801562196e-03
1.4709472656e+01 1.5889703726e-02 6.6897536790e-03 9.1999500467e-03
1.4770507812e+01 1.5465713887e-02 6.5373815521e-03 8.9283323352e-03
1.4831542969e+01 1.5052988775e-02 6.3840981616e-03 8.6688906129e-03
1.4892578125e+01 1.4657815278e-02 6.2363235388e-03 8.4214917392e-03
1.4953613281e+01 1.4284586884e-02 6.0986937121e-03 8.1858931717e-03
1.5014648438e+01 1.3932189862e-02 5.9704028617e-03 7.9617870005e-03
1.5075683594e+01 1.3588556377e-02 5.8445035748e-03 7.7440528020e-03
1.5136718750e+01 1.3243058851e-02 5.7158920721e-03 7.5271667793e-03
1.5197753906e+01 1.2900578150e-02 5.5870001781e-03 7.3135779717e-03
1.5258789062e+01 1.2572571082e-02 5.4621480166e-03 7.1104230650e-03
1.5319824219e+01 1.2260181577e-02 5.3409912252e-03 6.9191903519e-03
